 ,Area,Mean,Min,Max,X,Y
157,0.000,94,94,94,20.514,7.774
158,0.000,183,183,183,20.130,6.678
159,0.000,140,140,140,20.486,9.966
160,0.000,140,140,140,20.349,9.116
161,0.000,80,80,80,20.733,10.897
162,0.000,114,114,114,20.815,11.856
163,0.000,120,120,120,19.637,13.336
164,0.000,131,131,131,19.829,12.678
165,0.000,149,149,149,19.007,12.349
166,0.000,140,140,140,18.842,12.897
167,0.000,149,149,149,18.952,13.527
168,0.000,164,164,164,18.842,13.911
169,0.000,137,137,137,18.075,13.445
170,0.000,155,155,155,17.993,13.116
171,0.000,134,134,134,17.692,12.596
172,0.000,126,126,126,17.418,11.774
173,0.000,155,155,155,18.158,11.089
174,0.000,161,161,161,18.459,10.678
175,0.000,161,161,161,18.870,10.432
176,0.000,114,114,114,16.541,11.692
177,0.000,134,134,134,16.870,12.459
178,0.000,128,128,128,16.678,12.733
179,0.000,117,117,117,16.568,12.815
180,0.000,117,117,117,16.459,12.815
181,0.000,126,126,126,15.938,13.664
182,0.000,146,146,146,16.075,12.979
183,0.000,161,161,161,15.829,13.281
184,0.000,152,152,152,15.527,13.336
185,0.000,149,149,149,15.308,13.418
186,0.000,158,158,158,14.733,13.527
187,0.000,171,171,171,14.459,13.007
188,0.000,140,140,140,13.938,12.897
189,0.000,161,161,161,13.500,12.514
190,0.000,161,161,161,13.473,12.295
191,0.000,158,158,158,13.856,12.158
192,0.000,164,164,164,14.432,11.719
193,0.000,192,192,192,14.952,11.555
194,0.000,158,158,158,15.719,11.637
195,0.000,149,149,149,14.130,11.199
196,0.000,192,192,192,14.130,10.486
197,0.000,134,134,134,14.842,9.856
198,0.000,155,155,155,13.637,9.829
199,0.000,152,152,152,12.733,11.171
200,0.000,128,128,128,12.568,10.678
201,0.000,152,152,152,12.842,10.267
202,0.000,158,158,158,12.815,9.829
203,0.000,120,120,120,12.514,9.363
204,0.000,99,99,99,12.322,9.116
205,0.000,152,152,152,11.390,8.404
206,0.000,126,126,126,11.062,9.555
207,0.000,137,137,137,10.870,10.240
208,0.000,161,161,161,10.760,10.486
209,0.000,161,161,161,10.651,10.377
210,0.000,143,143,143,10.842,10.952
211,0.000,161,161,161,11.199,11.363
212,0.000,126,126,126,11.473,11.719
213,0.000,120,120,120,11.363,11.884
214,0.000,120,120,120,10.514,13.664
215,0.000,128,128,128,10.596,13.500
216,0.000,111,111,111,10.842,13.171
217,0.000,146,146,146,11.226,13.089
218,0.000,155,155,155,11.445,12.705
219,0.000,158,158,158,11.418,12.404
220,0.000,126,126,126,8.651,13.390
221,0.000,137,137,137,9.253,13.719
222,0.000,158,158,158,8.623,12.705
223,0.000,149,149,149,10.295,11.911
224,0.000,140,140,140,9.719,11.144
225,0.000,164,164,164,9.336,10.952
226,0.000,91,91,91,9.226,10.705
227,0.000,131,131,131,9.582,9.829
228,0.000,149,149,149,9.527,9.116
229,0.000,158,158,158,9.390,8.760
230,0.000,123,123,123,5.171,12.842
231,0.000,152,152,152,5.856,13.308
232,0.000,111,111,111,5.993,13.884
233,0.000,128,128,128,3.692,13.884
234,0.000,143,143,143,3.363,13.226
235,0.000,171,171,171,1.308,13.473
236,0.000,177,177,177,1.993,13.144
237,0.000,131,131,131,3.144,12.377
238,0.000,126,126,126,3.308,12.130
239,0.000,167,167,167,2.925,12.158
240,0.000,134,134,134,3.637,11.500
241,0.000,82,82,82,3.911,11.445
242,0.000,94,94,94,0.897,12.075
243,0.000,140,140,140,0.568,11.610
244,0.000,94,94,94,0.404,11.144
245,0.000,91,91,91,1.719,11.692
246,0.000,137,137,137,1.884,11.418
247,0.000,158,158,158,2.048,11.199
248,0.000,140,140,140,2.130,11.034
249,0.000,134,134,134,2.212,10.295
250,0.000,171,171,171,2.322,10.021
251,0.000,177,177,177,1.637,10.568
252,0.000,155,155,155,1.856,10.377
253,0.000,126,126,126,1.582,10.130
254,0.000,126,126,126,1.308,9.829
255,0.000,94,94,94,1.719,8.021
256,0.000,114,114,114,2.541,9.308
257,0.000,146,146,146,3.199,9.199
258,0.000,134,134,134,4.925,9.692
259,0.000,99,99,99,5.911,12.212
260,0.000,152,152,152,5.692,11.801
261,0.000,155,155,155,5.418,11.363
262,0.000,174,174,174,5.253,11.034
263,0.000,177,177,177,5.555,10.952
264,0.000,94,94,94,5.774,10.486
265,0.000,128,128,128,6.212,11.116
266,0.000,80,80,80,6.925,11.664
267,0.000,91,91,91,7.363,11.226
268,0.000,149,149,149,7.336,10.212
269,0.000,123,123,123,7.390,9.473
270,0.000,120,120,120,6.568,8.952
271,0.000,149,149,149,5.829,9.719
272,0.000,149,149,149,5.829,9.555
273,0.000,140,140,140,5.610,9.281
274,0.000,155,155,155,5.966,8.596
275,0.000,152,152,152,5.774,8.349
276,0.000,128,128,128,6.158,7.774
277,0.000,195,195,195,5.801,7.692
278,0.000,143,143,143,5.801,7.500
279,0.000,149,149,149,5.336,7.911
280,0.000,149,149,149,5.007,7.610
281,0.000,158,158,158,4.760,7.473
282,0.000,128,128,128,4.404,7.473
283,0.000,177,177,177,3.938,7.199
284,0.000,152,152,152,3.747,7.527
285,0.000,143,143,143,3.281,7.856
286,0.000,146,146,146,0.267,6.623
287,0.000,152,152,152,7.390,7.308
288,0.000,47,47,47,7.473,6.075
289,0.000,177,177,177,7.226,8.733
290,0.000,146,146,146,7.418,8.596
291,0.000,149,149,149,7.637,8.541
292,0.000,180,180,180,7.884,8.377
293,0.000,143,143,143,8.048,8.158
294,0.000,155,155,155,8.158,8.021
295,0.000,149,149,149,8.377,7.829
296,0.000,152,152,152,8.377,7.610
297,0.000,167,167,167,8.760,6.897
298,0.000,146,146,146,8.925,6.486
299,0.000,105,105,105,9.144,5.938
300,0.000,111,111,111,10.021,6.130
301,0.000,183,183,183,7.856,5.637
302,0.000,189,189,189,8.486,5.336
303,0.000,183,183,183,8.979,5.007
304,0.000,155,155,155,9.308,4.815
305,0.000,99,99,99,9.884,4.212
306,0.000,123,123,123,9.637,4.158
307,0.000,137,137,137,9.445,3.966
308,0.000,143,143,143,9.034,3.719
309,0.000,164,164,164,8.788,3.555
310,0.000,117,117,117,8.486,3.390
311,0.000,149,149,149,8.322,3.089
312,0.000,164,164,164,7.884,2.897
313,0.000,189,189,189,7.719,2.623
314,0.000,186,186,186,7.445,2.486
315,0.000,140,140,140,7.418,1.966
316,0.000,183,183,183,10.048,5.445
317,0.000,167,167,167,10.952,5.116
318,0.000,158,158,158,11.390,4.952
319,0.000,120,120,120,12.349,4.815
320,0.000,108,108,108,12.349,5.555
321,0.000,94,94,94,14.021,6.130
322,0.000,152,152,152,15.007,6.842
323,0.000,149,149,149,15.445,7.664
324,0.000,158,158,158,15.473,8.103
325,0.000,161,161,161,15.500,8.705
326,0.000,161,161,161,15.993,7.801
327,0.000,131,131,131,16.541,8.651
328,0.000,149,149,149,17.007,8.760
329,0.000,134,134,134,19.993,11.610
330,0.000,137,137,137,19.911,10.952
331,0.000,128,128,128,19.911,10.158
332,0.000,164,164,164,13.390,8.760
333,0.000,164,164,164,12.979,7.610
334,0.000,205,205,205,12.432,7.089
335,0.000,189,189,189,13.007,7.007
336,0.000,149,149,149,13.473,6.979
337,0.000,143,143,143,9.747,7.801
