 ,Area,Mean,Min,Max,X,Y
118,0.000,158,158,158,19.993,2.322
119,0.000,82,82,82,19.911,2.596
120,0.000,173,173,173,19.993,2.788
121,0.000,227,227,227,20.432,3.938
122,0.000,212,212,212,20.459,3.719
123,0.000,107,107,107,18.842,3.445
124,0.000,208,208,208,20.267,5.445
125,0.000,196,196,196,20.897,6.130
126,0.000,177,177,177,18.404,6.651
127,0.000,132,132,132,16.651,5.719
128,0.000,147,147,147,16.486,6.678
129,0.000,155,155,155,20.048,11.007
130,0.000,196,196,196,20.377,10.075
131,0.000,204,204,204,20.568,9.527
132,0.000,200,200,200,20.568,9.089
133,0.000,212,212,212,20.568,8.760
134,0.000,223,223,223,20.733,8.322
135,0.000,185,185,185,20.623,7.582
136,0.000,204,204,204,20.568,7.062
137,0.000,89,89,89,21.007,10.897
138,0.000,185,185,185,17.610,13.692
139,0.000,215,215,215,17.500,13.253
140,0.000,125,125,125,18.705,10.925
141,0.000,96,96,96,18.952,10.130
142,0.000,140,140,140,18.760,9.116
143,0.000,129,129,129,18.212,7.993
144,0.000,158,158,158,17.801,8.842
145,0.000,155,155,155,17.473,10.432
146,0.000,96,96,96,16.486,10.705
147,0.000,111,111,111,15.007,10.021
148,0.000,170,170,170,14.459,11.171
149,0.000,177,177,177,13.418,11.308
150,0.000,129,129,129,13.527,12.541
151,0.000,155,155,155,11.829,12.952
152,0.000,125,125,125,11.664,12.678
153,0.000,129,129,129,9.363,12.815
154,0.000,132,132,132,9.281,11.747
155,0.000,136,136,136,8.925,10.158
156,0.000,181,181,181,10.158,9.226
157,0.000,208,208,208,10.486,9.007
158,0.000,140,140,140,10.651,8.596
159,0.000,125,125,125,10.705,8.486
160,0.000,177,177,177,11.089,8.404
161,0.000,118,118,118,11.226,8.295
162,0.000,204,204,204,11.719,8.596
163,0.000,125,125,125,12.432,9.445
164,0.000,93,93,93,12.432,9.308
165,0.000,125,125,125,14.404,8.158
166,0.000,181,181,181,12.925,7.336
167,0.000,162,162,162,8.240,7.445
168,0.000,31,31,31,7.116,7.445
169,0.000,72,72,72,7.089,7.253
170,0.000,132,132,132,6.705,6.158
171,0.000,140,140,140,5.884,6.733
172,0.000,196,196,196,6.185,7.171
173,0.000,185,185,185,6.377,7.007
174,0.000,132,132,132,5.226,7.829
175,0.000,129,129,129,6.979,9.199
176,0.000,208,208,208,7.445,9.500
177,0.000,192,192,192,7.582,9.664
178,0.000,223,223,223,7.692,9.966
179,0.000,212,212,212,7.692,10.075
180,0.000,219,219,219,7.664,10.377
181,0.000,208,208,208,7.390,10.651
182,0.000,204,204,204,7.144,10.870
183,0.000,200,200,200,6.678,10.678
184,0.000,196,196,196,6.486,10.651
185,0.000,181,181,181,6.103,10.459
186,0.000,196,196,196,5.801,10.568
187,0.000,185,185,185,5.774,10.870
188,0.000,151,151,151,5.747,11.637
189,0.000,166,166,166,5.938,12.349
190,0.000,162,162,162,6.240,11.856
191,0.000,219,219,219,6.651,11.692
192,0.000,231,231,231,7.007,11.500
193,0.000,111,111,111,7.116,12.212
194,0.000,132,132,132,5.938,12.952
195,0.000,125,125,125,3.801,13.363
196,0.000,143,143,143,3.610,13.473
197,0.000,118,118,118,2.760,13.582
198,0.000,111,111,111,3.062,11.911
199,0.000,86,86,86,2.295,11.856
200,0.000,151,151,151,0.925,10.925
201,0.000,173,173,173,0.678,10.212
202,0.000,118,118,118,2.733,11.034
203,0.000,170,170,170,2.897,11.445
204,0.000,111,111,111,2.925,10.158
205,0.000,143,143,143,3.555,10.979
206,0.000,196,196,196,4.267,10.377
207,0.000,173,173,173,3.089,10.705
208,0.000,185,185,185,2.377,10.678
209,0.000,196,196,196,1.089,10.158
210,0.000,181,181,181,1.829,10.486
211,0.000,208,208,208,3.884,8.842
212,0.000,147,147,147,1.253,12.185
213,0.000,185,185,185,10.596,12.788
214,0.000,215,215,215,11.199,10.514
215,0.000,235,235,235,8.541,8.925
216,0.000,177,177,177,8.623,8.568
217,0.000,200,200,200,8.842,8.486
218,0.000,188,188,188,9.144,8.432
219,0.000,185,185,185,8.870,7.938
220,0.000,196,196,196,8.815,7.747
221,0.000,158,158,158,13.993,12.623
222,0.000,215,215,215,14.185,12.486
223,0.000,227,227,227,14.377,12.459
224,0.000,192,192,192,14.541,12.349
225,0.000,212,212,212,14.596,12.322
226,0.000,192,192,192,14.897,12.295
227,0.000,239,239,239,15.199,12.240
228,0.000,219,219,219,15.445,12.212
229,0.000,158,158,158,15.555,12.130
230,0.000,215,215,215,15.774,12.021
231,0.000,208,208,208,16.021,11.856
232,0.000,185,185,185,16.185,11.747
233,0.000,212,212,212,16.295,11.473
234,0.000,208,208,208,16.322,11.363
235,0.000,166,166,166,16.295,9.308
236,0.000,158,158,158,16.842,9.144
237,0.000,185,185,185,17.007,8.897
238,0.000,188,188,188,17.281,8.815
239,0.000,196,196,196,17.363,8.705
240,0.000,192,192,192,17.801,8.568
241,0.000,196,196,196,17.938,8.295
242,0.000,132,132,132,17.171,9.966
243,0.000,147,147,147,17.308,9.637
244,0.000,188,188,188,17.445,9.500
245,0.000,173,173,173,17.527,9.390
246,0.000,200,200,200,17.610,9.253
247,0.000,196,196,196,17.719,9.144
248,0.000,162,162,162,17.829,9.062
249,0.000,219,219,219,20.048,13.719
250,0.000,200,200,200,20.295,13.144
251,0.000,204,204,204,20.514,12.733
252,0.000,212,212,212,20.623,12.541
253,0.000,231,231,231,20.240,11.637
254,0.000,208,208,208,19.500,12.185
255,0.000,219,219,219,19.034,12.021
256,0.000,219,219,219,16.651,12.514
257,0.000,212,212,212,19.390,6.130
258,0.000,185,185,185,19.199,5.856
259,0.000,188,188,188,19.062,5.719
260,0.000,170,170,170,18.842,5.500
261,0.000,185,185,185,18.678,5.199
262,0.000,200,200,200,18.185,5.034
263,0.000,177,177,177,17.938,4.925
264,0.000,215,215,215,17.555,4.212
265,0.000,215,215,215,17.418,3.938
266,0.000,185,185,185,17.034,3.856
267,0.000,215,215,215,17.281,4.705
268,0.000,235,235,235,7.719,5.719
269,0.000,200,200,200,7.747,5.390
270,0.000,204,204,204,7.774,5.171
271,0.000,204,204,204,7.884,4.870
272,0.000,158,158,158,7.966,4.678
273,0.000,188,188,188,8.103,4.322
274,0.000,158,158,158,6.897,13.418
275,0.000,204,204,204,7.116,13.116
276,0.000,212,212,212,7.253,12.925
277,0.000,196,196,196,7.336,12.733
278,0.000,173,173,173,7.664,12.267
279,0.000,215,215,215,7.856,12.158
280,0.000,208,208,208,8.185,11.938
281,0.000,173,173,173,8.651,12.021
282,0.000,162,162,162,9.089,12.021
283,0.000,208,208,208,9.226,12.103
284,0.000,215,215,215,9.308,11.390
285,0.000,215,215,215,9.445,11.199
286,0.000,196,196,196,9.500,10.925
287,0.000,185,185,185,9.582,10.705
288,0.000,185,185,185,9.747,10.486
289,0.000,181,181,181,4.568,12.158
290,0.000,204,204,204,4.158,12.158
291,0.000,170,170,170,4.952,13.637
292,0.000,158,158,158,2.377,8.048
293,0.000,155,155,155,1.555,9.664
294,0.000,143,143,143,2.377,9.938
295,0.000,143,143,143,7.637,8.541
296,0.000,136,136,136,6.651,9.829
297,0.000,204,204,204,5.308,9.473
298,0.000,181,181,181,15.336,5.884
299,0.000,177,177,177,15.445,6.349
300,0.000,204,204,204,15.116,7.199
301,0.000,185,185,185,14.158,8.596
302,0.000,177,177,177,14.048,9.253
303,0.000,185,185,185,14.404,9.664
304,0.000,219,219,219,14.404,9.884
305,0.000,219,219,219,14.349,10.103
306,0.000,192,192,192,14.103,10.048
307,0.000,147,147,147,12.925,7.829
308,0.000,188,188,188,19.555,7.610
309,0.000,177,177,177,10.377,7.062
310,0.000,188,188,188,10.541,6.952
311,0.000,196,196,196,10.842,6.842
312,0.000,208,208,208,10.842,6.596
313,0.000,181,181,181,10.897,6.459
314,0.000,173,173,173,11.308,5.637
315,0.000,200,200,200,11.582,5.637
316,0.000,188,188,188,12.541,5.171
317,0.000,177,177,177,12.377,5.007
318,0.000,192,192,192,3.527,7.829
319,0.000,215,215,215,2.979,7.199
320,0.000,181,181,181,2.952,6.377
321,0.000,208,208,208,3.884,6.021
322,0.000,204,204,204,4.596,5.911
323,0.000,181,181,181,5.281,6.541
324,0.000,200,200,200,5.336,6.295
325,0.000,208,208,208,5.473,6.075
326,0.000,204,204,204,5.500,5.911
327,0.000,200,200,200,5.555,5.774
328,0.000,208,208,208,5.637,5.692
329,0.000,192,192,192,5.801,5.610
330,0.000,196,196,196,5.993,5.473
331,0.000,181,181,181,6.240,5.445
