 ,Area,Mean,Min,Max,X,Y
114,0.000,215,215,215,6.568,13.473
115,0.000,177,177,177,6.678,13.062
116,0.000,158,158,158,6.842,12.349
117,0.000,208,208,208,7.007,11.993
118,0.000,223,223,223,7.445,11.829
119,0.000,143,143,143,7.911,13.445
120,0.000,227,227,227,8.103,12.979
121,0.000,212,212,212,8.075,12.678
122,0.000,227,227,227,8.103,12.432
123,0.000,200,200,200,8.130,12.075
124,0.000,215,215,215,8.404,11.445
125,0.000,185,185,185,10.514,13.911
126,0.000,151,151,151,11.144,12.377
127,0.000,151,151,151,11.801,11.801
128,0.000,204,204,204,10.870,12.130
129,0.000,255,255,255,10.760,11.938
130,0.000,223,223,223,10.623,11.719
131,0.000,208,208,208,10.459,11.527
132,0.000,212,212,212,10.377,11.390
133,0.000,196,196,196,10.185,11.199
134,0.000,215,215,215,10.212,10.897
135,0.000,231,231,231,10.240,10.623
136,0.000,255,255,255,10.075,10.596
137,0.000,192,192,192,9.719,10.596
138,0.000,204,204,204,9.281,10.651
139,0.000,200,200,200,9.062,10.842
140,0.000,227,227,227,8.870,10.705
141,0.000,223,223,223,8.870,10.322
142,0.000,151,151,151,9.034,9.610
143,0.000,235,235,235,9.445,9.500
144,0.000,255,255,255,9.911,9.555
145,0.000,231,231,231,9.199,9.226
146,0.000,196,196,196,9.062,9.007
147,0.000,196,196,196,8.870,8.897
148,0.000,1,1,1,8.349,8.842
149,0.000,219,219,219,8.267,9.445
150,0.000,192,192,192,8.568,9.473
151,0.000,188,188,188,8.815,9.692
152,0.000,196,196,196,8.842,9.856
153,0.000,155,155,155,6.212,7.637
154,0.000,89,89,89,7.445,7.281
155,0.000,121,121,121,9.226,6.925
156,0.000,147,147,147,9.637,6.349
157,0.000,200,200,200,9.418,5.884
158,0.000,200,200,200,9.445,5.336
159,0.000,192,192,192,9.171,5.034
160,0.000,136,136,136,8.486,5.253
161,0.000,170,170,170,7.363,4.021
162,0.000,132,132,132,7.527,3.555
163,0.000,200,200,200,8.048,3.116
164,0.000,204,204,204,8.377,3.007
165,0.000,166,166,166,8.651,2.870
166,0.000,192,192,192,8.897,2.377
167,0.000,177,177,177,9.034,2.240
168,0.000,140,140,140,8.952,1.829
169,0.000,173,173,173,8.925,1.664
170,0.000,155,155,155,9.062,1.418
171,0.000,107,107,107,9.089,1.336
172,0.000,208,208,208,9.719,2.377
173,0.000,158,158,158,9.856,2.377
174,0.000,196,196,196,10.295,2.568
175,0.000,162,162,162,10.623,2.514
176,0.000,192,192,192,10.870,2.514
177,0.000,173,173,173,11.062,2.267
178,0.000,173,173,173,11.281,1.829
179,0.000,170,170,170,11.336,1.582
180,0.000,188,188,188,9.582,1.281
181,0.000,188,188,188,9.774,1.281
182,0.000,188,188,188,10.075,1.089
183,0.000,188,188,188,10.404,1.089
184,0.000,162,162,162,10.514,0.979
185,0.000,170,170,170,10.815,0.979
186,0.000,243,243,243,11.034,0.952
187,0.000,200,200,200,11.144,0.897
188,0.000,188,188,188,11.390,0.788
189,0.000,188,188,188,11.829,1.089
190,0.000,196,196,196,12.212,1.281
191,0.000,158,158,158,12.541,1.527
192,0.000,177,177,177,12.952,1.829
193,0.000,177,177,177,12.815,0.295
194,0.000,162,162,162,12.842,0.541
195,0.000,173,173,173,12.870,0.842
196,0.000,166,166,166,12.979,1.226
197,0.000,215,215,215,13.336,1.801
198,0.000,219,219,219,13.500,5.089
199,0.000,204,204,204,13.993,5.171
200,0.000,208,208,208,14.240,4.952
201,0.000,181,181,181,14.596,4.788
202,0.000,166,166,166,14.815,4.678
203,0.000,170,170,170,15.226,4.788
204,0.000,223,223,223,15.445,4.432
205,0.000,215,215,215,15.308,4.240
206,0.000,188,188,188,15.418,3.884
207,0.000,212,212,212,15.664,3.445
208,0.000,212,212,212,15.610,3.144
209,0.000,177,177,177,15.555,2.979
210,0.000,173,173,173,15.281,2.870
211,0.000,155,155,155,15.007,2.705
212,0.000,200,200,200,14.815,2.568
213,0.000,181,181,181,14.596,2.240
214,0.000,177,177,177,13.938,1.801
215,0.000,223,223,223,14.158,1.582
216,0.000,181,181,181,14.212,1.308
217,0.000,204,204,204,14.158,1.171
218,0.000,181,181,181,14.130,1.062
219,0.000,204,204,204,13.966,0.760
220,0.000,177,177,177,13.747,0.596
221,0.000,192,192,192,13.637,0.459
222,0.000,219,219,219,13.527,0.322
223,0.000,231,231,231,13.253,0.130
224,0.000,111,111,111,17.116,0.979
225,0.000,185,185,185,17.034,0.705
226,0.000,215,215,215,16.760,0.432
227,0.000,192,192,192,16.514,0.267
228,0.000,251,251,251,16.377,0.103
229,0.000,196,196,196,16.267,0.568
230,0.000,181,181,181,16.158,1.171
231,0.000,185,185,185,14.596,1.034
232,0.000,166,166,166,14.623,0.842
233,0.000,219,219,219,16.842,2.295
234,0.000,107,107,107,17.637,1.829
235,0.000,162,162,162,18.185,0.788
236,0.000,181,181,181,18.240,0.486
237,0.000,208,208,208,20.459,2.212
238,0.000,166,166,166,20.568,1.856
239,0.000,192,192,192,20.678,1.692
240,0.000,188,188,188,20.623,1.089
241,0.000,200,200,200,18.925,2.568
242,0.000,192,192,192,19.281,3.007
243,0.000,196,196,196,19.308,3.336
244,0.000,192,192,192,19.144,3.856
245,0.000,255,255,255,18.705,3.829
246,0.000,177,177,177,18.240,3.911
247,0.000,185,185,185,17.884,3.993
248,0.000,212,212,212,17.582,4.158
249,0.000,223,223,223,17.363,4.377
250,0.000,215,215,215,17.308,4.733
251,0.000,147,147,147,17.144,4.979
252,0.000,162,162,162,17.363,3.637
253,0.000,223,223,223,17.363,5.801
254,0.000,255,255,255,17.747,6.185
255,0.000,212,212,212,17.966,6.349
256,0.000,200,200,200,18.267,6.212
257,0.000,251,251,251,18.459,6.158
258,0.000,235,235,235,18.788,6.075
259,0.000,227,227,227,19.007,6.021
260,0.000,196,196,196,19.253,6.021
261,0.000,196,196,196,19.637,6.212
262,0.000,215,215,215,19.884,6.596
263,0.000,227,227,227,20.185,6.979
264,0.000,151,151,151,20.240,7.390
265,0.000,147,147,147,21.007,8.212
266,0.000,118,118,118,20.130,3.993
267,0.000,82,82,82,11.692,2.897
268,0.000,118,118,118,12.240,3.034
269,0.000,132,132,132,12.103,3.993
270,0.000,196,196,196,11.692,4.021
271,0.000,170,170,170,10.514,5.089
272,0.000,170,170,170,10.897,5.527
273,0.000,166,166,166,13.034,5.582
274,0.000,166,166,166,13.144,5.884
275,0.000,140,140,140,11.555,9.692
276,0.000,107,107,107,13.363,8.322
277,0.000,143,143,143,13.555,8.158
278,0.000,177,177,177,14.158,7.774
279,0.000,212,212,212,14.514,7.527
280,0.000,223,223,223,15.007,7.473
281,0.000,196,196,196,15.500,7.637
282,0.000,196,196,196,15.856,7.856
283,0.000,204,204,204,16.158,8.130
284,0.000,215,215,215,15.911,8.295
285,0.000,185,185,185,15.582,8.404
286,0.000,196,196,196,15.363,8.568
287,0.000,235,235,235,15.226,8.760
288,0.000,196,196,196,14.897,8.925
289,0.000,208,208,208,14.541,9.281
290,0.000,200,200,200,14.322,9.418
291,0.000,192,192,192,13.801,9.555
292,0.000,219,219,219,11.719,10.568
293,0.000,212,212,212,12.103,10.295
294,0.000,208,208,208,12.596,10.048
295,0.000,208,208,208,12.952,10.295
296,0.000,177,177,177,13.116,10.459
297,0.000,93,93,93,15.007,10.788
298,0.000,219,219,219,14.815,11.390
299,0.000,185,185,185,15.034,11.171
300,0.000,196,196,196,15.281,11.007
301,0.000,227,227,227,15.500,10.870
302,0.000,181,181,181,15.692,10.705
303,0.000,185,185,185,16.103,10.705
304,0.000,212,212,212,16.295,10.541
305,0.000,215,215,215,16.705,10.486
306,0.000,196,196,196,16.870,10.349
307,0.000,215,215,215,17.336,10.048
308,0.000,196,196,196,17.692,9.993
309,0.000,162,162,162,18.842,9.938
310,0.000,200,200,200,18.212,11.445
311,0.000,143,143,143,20.815,12.322
312,0.000,114,114,114,20.568,11.856
313,0.000,107,107,107,20.322,11.610
314,0.000,173,173,173,19.993,12.021
315,0.000,185,185,185,19.473,12.158
316,0.000,173,173,173,19.144,12.541
317,0.000,155,155,155,20.623,13.911
318,0.000,173,173,173,20.459,13.445
319,0.000,196,196,196,20.541,13.281
320,0.000,192,192,192,20.623,12.979
321,0.000,129,129,129,19.199,13.938
322,0.000,200,200,200,18.651,13.610
323,0.000,170,170,170,18.486,13.500
324,0.000,155,155,155,18.295,13.281
325,0.000,58,58,58,17.938,13.281
326,0.000,82,82,82,17.856,13.473
327,0.000,54,54,54,17.801,13.363
328,0.000,151,151,151,17.089,13.089
329,0.000,170,170,170,17.582,12.486
330,0.000,192,192,192,17.637,12.295
331,0.000,170,170,170,17.363,12.130
332,0.000,223,223,223,17.363,12.349
333,0.000,181,181,181,16.842,12.267
334,0.000,181,181,181,16.568,12.103
335,0.000,173,173,173,16.075,12.404
336,0.000,212,212,212,16.815,12.897
337,0.000,177,177,177,16.459,12.815
338,0.000,227,227,227,16.130,13.089
339,0.000,162,162,162,14.870,13.911
340,0.000,185,185,185,15.281,13.774
341,0.000,200,200,200,15.390,13.445
342,0.000,181,181,181,15.500,13.171
343,0.000,200,200,200,15.500,13.034
344,0.000,212,212,212,15.527,12.815
345,0.000,185,185,185,15.473,12.651
346,0.000,212,212,212,15.336,12.651
347,0.000,166,166,166,15.253,12.623
348,0.000,192,192,192,15.144,12.568
349,0.000,177,177,177,14.952,12.541
350,0.000,188,188,188,14.870,12.541
351,0.000,177,177,177,14.651,12.541
352,0.000,200,200,200,14.486,12.623
353,0.000,181,181,181,14.322,12.760
354,0.000,200,200,200,14.185,12.870
355,0.000,173,173,173,14.075,13.007
356,0.000,212,212,212,13.966,13.171
357,0.000,162,162,162,13.884,13.281
358,0.000,162,162,162,13.610,13.390
359,0.000,68,68,68,13.473,13.610
