 ,Area,Mean,Min,Max,X,Y
64,0.000,124,124,124,20.185,0.212
65,0.000,136,136,136,20.815,0.158
66,0.000,103,103,103,18.651,3.062
67,0.000,109,109,109,18.075,3.336
68,0.000,127,127,127,17.336,3.856
69,0.000,140,140,140,17.226,4.021
70,0.000,127,127,127,16.979,4.349
71,0.000,68,68,68,15.938,4.568
72,0.000,112,112,112,14.870,2.952
73,0.000,95,95,95,14.432,3.007
74,0.000,118,118,118,13.637,2.623
75,0.000,124,124,124,11.774,3.390
76,0.000,112,112,112,12.322,3.527
77,0.000,140,140,140,12.897,3.692
78,0.000,112,112,112,13.089,4.075
79,0.000,77,77,77,13.527,4.212
80,0.000,140,140,140,13.445,5.281
81,0.000,95,95,95,13.253,5.582
82,0.000,121,121,121,13.226,5.993
83,0.000,39,39,39,15.089,5.637
84,0.000,98,98,98,16.432,5.007
85,0.000,112,112,112,16.541,5.692
86,0.000,39,39,39,16.925,5.692
87,0.000,127,127,127,18.514,4.212
88,0.000,158,158,158,18.349,4.623
89,0.000,54,54,54,18.158,6.212
90,0.000,130,130,130,19.281,5.308
91,0.000,57,57,57,20.459,5.062
92,0.000,130,130,130,20.623,5.774
93,0.000,112,112,112,20.048,5.856
94,0.000,124,124,124,20.815,6.459
95,0.000,112,112,112,19.007,7.418
96,0.000,103,103,103,18.486,7.253
97,0.000,103,103,103,17.007,7.911
98,0.000,109,109,109,16.541,7.856
99,0.000,83,83,83,16.596,6.925
100,0.000,83,83,83,15.336,7.911
101,0.000,103,103,103,15.308,9.664
102,0.000,109,109,109,15.637,10.568
103,0.000,118,118,118,16.322,9.418
104,0.000,115,115,115,18.979,9.336
105,0.000,127,127,127,18.021,10.048
106,0.000,118,118,118,20.267,10.788
107,0.000,71,71,71,20.623,11.610
108,0.000,106,106,106,19.582,13.418
109,0.000,98,98,98,19.062,13.829
110,0.000,83,83,83,19.171,12.870
111,0.000,62,62,62,18.815,11.911
112,0.000,83,83,83,18.212,11.719
113,0.000,115,115,115,17.226,12.075
114,0.000,121,121,121,17.308,13.473
115,0.000,80,80,80,17.007,13.363
116,0.000,103,103,103,16.486,13.089
117,0.000,45,45,45,16.322,11.829
118,0.000,118,118,118,12.568,12.979
119,0.000,77,77,77,12.021,12.651
120,0.000,34,34,34,12.514,12.295
121,0.000,130,130,130,13.473,11.582
122,0.000,136,136,136,13.664,10.349
123,0.000,179,179,179,13.144,7.938
124,0.000,112,112,112,13.582,7.116
125,0.000,140,140,140,14.021,6.788
126,0.000,173,173,173,11.966,9.281
127,0.000,89,89,89,11.390,8.568
128,0.000,62,62,62,11.418,8.103
129,0.000,143,143,143,11.034,10.541
130,0.000,98,98,98,10.788,11.308
131,0.000,71,71,71,10.788,12.021
132,0.000,115,115,115,9.500,12.486
133,0.000,98,98,98,8.733,13.938
134,0.000,74,74,74,7.938,13.938
135,0.000,118,118,118,7.664,13.007
136,0.000,109,109,109,7.253,12.733
137,0.000,118,118,118,7.007,12.541
138,0.000,127,127,127,8.404,12.788
139,0.000,48,48,48,8.459,12.568
140,0.000,98,98,98,8.267,12.103
141,0.000,143,143,143,8.596,11.692
142,0.000,146,146,146,8.788,11.363
143,0.000,124,124,124,8.733,10.760
144,0.000,124,124,124,8.541,10.322
145,0.000,121,121,121,8.404,9.884
146,0.000,98,98,98,7.253,10.021
147,0.000,112,112,112,8.404,8.925
148,0.000,127,127,127,8.486,8.568
149,0.000,130,130,130,7.418,8.459
150,0.000,103,103,103,7.747,7.856
151,0.000,112,112,112,7.829,7.610
152,0.000,127,127,127,7.884,6.788
153,0.000,155,155,155,8.075,6.377
154,0.000,140,140,140,8.295,5.856
155,0.000,86,86,86,10.870,3.911
156,0.000,124,124,124,9.966,3.938
157,0.000,124,124,124,9.911,4.021
158,0.000,100,100,100,9.527,5.473
159,0.000,158,158,158,8.568,4.925
160,0.000,83,83,83,8.048,4.925
161,0.000,109,109,109,8.404,3.774
162,0.000,92,92,92,7.637,4.130
163,0.000,115,115,115,4.760,5.637
164,0.000,103,103,103,3.473,5.390
165,0.000,65,65,65,3.363,6.103
166,0.000,22,22,22,3.034,6.349
167,0.000,89,89,89,3.610,7.719
168,0.000,106,106,106,4.486,7.555
169,0.000,112,112,112,5.856,7.829
170,0.000,115,115,115,6.267,9.226
171,0.000,98,98,98,3.884,9.610
172,0.000,65,65,65,4.651,9.582
173,0.000,74,74,74,4.979,10.212
174,0.000,112,112,112,5.610,10.788
175,0.000,103,103,103,6.760,11.308
176,0.000,83,83,83,6.925,11.473
177,0.000,100,100,100,6.267,11.829
178,0.000,124,124,124,6.459,12.568
179,0.000,51,51,51,5.637,12.103
180,0.000,98,98,98,5.473,12.130
181,0.000,71,71,71,5.199,12.212
182,0.000,106,106,106,4.925,12.240
183,0.000,103,103,103,4.541,12.295
184,0.000,115,115,115,4.760,12.760
185,0.000,118,118,118,4.651,13.171
186,0.000,143,143,143,3.336,13.144
187,0.000,65,65,65,2.596,12.596
188,0.000,100,100,100,4.377,12.021
189,0.000,112,112,112,4.130,11.911
190,0.000,71,71,71,4.733,11.418
191,0.000,118,118,118,3.692,11.911
192,0.000,146,146,146,3.308,11.884
193,0.000,130,130,130,3.062,11.692
194,0.000,118,118,118,2.925,11.555
195,0.000,100,100,100,3.719,11.226
196,0.000,149,149,149,3.308,11.582
197,0.000,86,86,86,2.897,11.253
198,0.000,152,152,152,2.596,10.925
199,0.000,112,112,112,2.486,10.788
200,0.000,89,89,89,2.432,10.486
201,0.000,124,124,124,2.349,10.103
202,0.000,127,127,127,2.295,9.692
203,0.000,103,103,103,2.541,9.089
204,0.000,127,127,127,2.212,8.514
205,0.000,74,74,74,2.623,8.240
206,0.000,133,133,133,2.788,8.651
207,0.000,25,25,25,1.829,7.007
208,0.000,92,92,92,1.171,7.116
209,0.000,86,86,86,0.705,6.651
210,0.000,95,95,95,0.432,6.568
211,0.000,37,37,37,1.089,7.938
212,0.000,130,130,130,0.733,8.514
213,0.000,149,149,149,1.363,8.651
214,0.000,98,98,98,1.692,8.541
215,0.000,98,98,98,0.870,9.089
216,0.000,121,121,121,0.925,9.500
217,0.000,106,106,106,1.062,9.719
218,0.000,118,118,118,0.514,10.952
219,0.000,155,155,155,0.678,11.473
220,0.000,95,95,95,0.842,11.774
221,0.000,92,92,92,0.240,12.212
222,0.000,127,127,127,0.267,13.801
223,0.000,115,115,115,1.089,13.911
224,0.000,161,161,161,1.637,13.747
225,0.000,143,143,143,1.500,12.897
