 ,Area,Mean,Min,Max,X,Y
135,0.000,192,192,192,9.089,4.075
136,0.000,196,196,196,9.281,6.021
137,0.000,247,247,247,9.171,6.295
138,0.000,143,143,143,11.829,0.568
139,0.000,93,93,93,12.788,0.815
140,0.000,132,132,132,13.390,0.733
141,0.000,173,173,173,11.747,2.267
142,0.000,177,177,177,11.829,2.021
143,0.000,177,177,177,12.212,1.911
144,0.000,200,200,200,12.349,2.185
145,0.000,192,192,192,12.514,2.349
146,0.000,192,192,192,12.815,2.349
147,0.000,173,173,173,12.925,2.432
148,0.000,204,204,204,12.979,2.514
149,0.000,31,31,31,13.473,2.240
150,0.000,118,118,118,13.966,1.527
151,0.000,114,114,114,15.116,1.500
152,0.000,158,158,158,16.952,0.075
153,0.000,151,151,151,17.829,0.295
154,0.000,188,188,188,18.788,0.158
155,0.000,208,208,208,18.842,0.486
156,0.000,223,223,223,18.623,0.788
157,0.000,170,170,170,18.733,1.007
158,0.000,181,181,181,16.075,1.966
159,0.000,204,204,204,16.870,1.418
160,0.000,188,188,188,17.253,1.473
161,0.000,181,181,181,19.144,1.829
162,0.000,196,196,196,17.801,2.514
163,0.000,147,147,147,18.021,2.952
164,0.000,143,143,143,20.897,2.952
165,0.000,162,162,162,18.788,3.856
166,0.000,166,166,166,17.966,3.719
167,0.000,208,208,208,18.240,3.555
168,0.000,173,173,173,17.719,3.171
169,0.000,181,181,181,17.363,3.610
170,0.000,158,158,158,15.692,3.582
171,0.000,223,223,223,15.938,2.733
172,0.000,181,181,181,15.171,3.226
173,0.000,239,239,239,14.788,3.445
174,0.000,147,147,147,14.568,3.856
175,0.000,188,188,188,14.432,4.295
176,0.000,166,166,166,14.295,4.979
177,0.000,181,181,181,13.610,3.966
178,0.000,204,204,204,13.692,3.610
179,0.000,212,212,212,14.295,3.555
180,0.000,158,158,158,13.582,5.884
181,0.000,204,204,204,13.363,5.089
182,0.000,155,155,155,13.171,4.432
183,0.000,196,196,196,14.979,6.842
184,0.000,166,166,166,15.007,6.459
185,0.000,51,51,51,14.925,6.158
186,0.000,103,103,103,15.226,6.240
187,0.000,158,158,158,15.527,6.459
188,0.000,125,125,125,15.555,6.705
189,0.000,173,173,173,15.774,6.788
190,0.000,223,223,223,15.719,7.116
191,0.000,219,219,219,15.747,7.281
192,0.000,196,196,196,16.158,7.445
193,0.000,204,204,204,16.048,7.774
194,0.000,200,200,200,15.801,8.212
195,0.000,170,170,170,15.801,8.651
196,0.000,208,208,208,15.692,8.979
197,0.000,143,143,143,14.596,9.664
198,0.000,158,158,158,14.760,9.993
199,0.000,177,177,177,15.226,9.527
200,0.000,107,107,107,15.281,9.199
201,0.000,204,204,204,15.116,9.007
202,0.000,173,173,173,14.842,8.842
203,0.000,185,185,185,14.623,8.678
204,0.000,188,188,188,14.541,8.486
205,0.000,181,181,181,14.349,8.404
206,0.000,204,204,204,14.130,8.267
207,0.000,166,166,166,13.829,8.021
208,0.000,136,136,136,13.199,7.664
209,0.000,155,155,155,12.842,7.308
210,0.000,151,151,151,12.432,7.445
211,0.000,166,166,166,12.158,7.582
212,0.000,173,173,173,12.075,7.801
213,0.000,170,170,170,11.747,8.021
214,0.000,140,140,140,11.555,8.486
215,0.000,188,188,188,11.884,8.979
216,0.000,185,185,185,11.993,9.390
217,0.000,151,151,151,12.240,9.637
218,0.000,200,200,200,12.596,9.527
219,0.000,181,181,181,12.870,9.500
220,0.000,204,204,204,13.089,9.445
221,0.000,170,170,170,13.226,9.363
222,0.000,75,75,75,13.664,8.788
223,0.000,82,82,82,13.664,9.089
224,0.000,188,188,188,13.637,9.308
225,0.000,185,185,185,13.637,9.637
226,0.000,166,166,166,13.527,10.021
227,0.000,200,200,200,13.664,10.322
228,0.000,196,196,196,13.801,10.596
229,0.000,151,151,151,12.897,11.363
230,0.000,177,177,177,12.568,10.925
231,0.000,118,118,118,11.664,11.308
232,0.000,185,185,185,11.774,10.760
233,0.000,192,192,192,11.473,10.377
234,0.000,219,219,219,11.253,11.582
235,0.000,166,166,166,10.815,11.445
236,0.000,181,181,181,10.349,11.747
237,0.000,170,170,170,9.911,12.048
238,0.000,196,196,196,9.747,12.432
239,0.000,155,155,155,8.870,13.199
240,0.000,200,200,200,8.349,13.062
241,0.000,177,177,177,10.185,13.527
242,0.000,166,166,166,10.240,13.116
243,0.000,196,196,196,10.322,12.870
244,0.000,151,151,151,10.404,12.568
245,0.000,111,111,111,10.733,12.568
246,0.000,111,111,111,11.253,12.979
247,0.000,151,151,151,11.034,13.363
248,0.000,177,177,177,12.158,13.719
249,0.000,177,177,177,12.788,12.651
250,0.000,204,204,204,13.062,12.322
251,0.000,136,136,136,13.336,12.158
252,0.000,188,188,188,13.664,11.938
253,0.000,158,158,158,13.774,11.747
254,0.000,185,185,185,13.527,11.253
255,0.000,192,192,192,13.418,11.171
256,0.000,79,79,79,13.801,13.938
257,0.000,143,143,143,14.021,13.390
258,0.000,143,143,143,14.048,13.226
259,0.000,173,173,173,14.733,13.144
260,0.000,114,114,114,17.089,13.938
261,0.000,181,181,181,17.390,13.253
262,0.000,181,181,181,17.390,12.760
263,0.000,162,162,162,17.664,12.432
264,0.000,177,177,177,17.664,11.911
265,0.000,212,212,212,18.103,12.322
266,0.000,48,48,48,18.623,13.911
267,0.000,140,140,140,18.925,13.801
268,0.000,162,162,162,18.952,13.253
269,0.000,140,140,140,19.308,12.842
270,0.000,118,118,118,20.514,11.884
271,0.000,11,11,11,20.158,11.856
272,0.000,118,118,118,19.966,11.637
273,0.000,93,93,93,20.568,10.322
274,0.000,155,155,155,20.678,10.021
275,0.000,170,170,170,20.952,10.048
276,0.000,147,147,147,20.404,10.623
277,0.000,58,58,58,19.664,11.062
278,0.000,121,121,121,19.062,10.788
279,0.000,111,111,111,17.445,11.171
280,0.000,136,136,136,16.295,11.390
281,0.000,170,170,170,15.719,10.459
282,0.000,151,151,151,16.185,9.007
283,0.000,196,196,196,17.171,9.418
284,0.000,196,196,196,16.760,7.664
285,0.000,192,192,192,16.842,7.884
286,0.000,185,185,185,17.637,8.322
287,0.000,188,188,188,17.774,8.048
288,0.000,212,212,212,18.075,7.692
289,0.000,200,200,200,18.514,7.500
290,0.000,212,212,212,18.925,7.308
291,0.000,219,219,219,19.089,6.897
292,0.000,200,200,200,19.171,6.705
293,0.000,173,173,173,18.678,5.801
294,0.000,58,58,58,18.130,4.815
295,0.000,44,44,44,18.514,4.678
296,0.000,177,177,177,18.623,4.925
297,0.000,227,227,227,19.418,5.034
298,0.000,192,192,192,19.664,5.253
299,0.000,185,185,185,20.377,6.651
300,0.000,181,181,181,19.692,7.062
301,0.000,200,200,200,20.075,7.089
302,0.000,151,151,151,19.281,8.048
303,0.000,96,96,96,19.938,8.733
304,0.000,93,93,93,20.733,9.199
305,0.000,100,100,100,20.897,9.062
306,0.000,162,162,162,20.979,8.514
307,0.000,100,100,100,21.007,13.829
308,0.000,200,200,200,20.322,13.527
309,0.000,177,177,177,20.048,13.199
310,0.000,166,166,166,20.678,12.870
311,0.000,192,192,192,18.377,10.979
312,0.000,170,170,170,17.610,10.103
313,0.000,192,192,192,17.610,9.911
