 ,Area,Mean,Min,Max,X,Y
61,0.000,173,173,173,12.404,1.664
62,0.000,136,136,136,13.007,0.760
63,0.000,125,125,125,14.486,0.541
64,0.000,136,136,136,15.911,0.486
65,0.000,173,173,173,16.240,0.404
66,0.000,188,188,188,16.514,0.377
67,0.000,212,212,212,16.788,0.514
68,0.000,208,208,208,16.897,0.733
69,0.000,212,212,212,17.116,0.733
70,0.000,188,188,188,17.363,0.623
71,0.000,223,223,223,17.582,0.651
72,0.000,196,196,196,18.842,0.103
73,0.000,136,136,136,18.842,0.568
74,0.000,140,140,140,19.829,1.719
75,0.000,151,151,151,18.404,1.884
76,0.000,132,132,132,17.719,1.418
77,0.000,185,185,185,16.596,1.911
78,0.000,185,185,185,16.541,1.610
79,0.000,212,212,212,16.240,1.637
80,0.000,208,208,208,15.664,1.226
81,0.000,223,223,223,15.253,0.952
82,0.000,125,125,125,17.390,3.692
83,0.000,143,143,143,17.473,3.527
84,0.000,200,200,200,18.048,2.925
85,0.000,196,196,196,18.623,3.418
86,0.000,192,192,192,18.925,3.007
87,0.000,215,215,215,19.747,2.623
88,0.000,188,188,188,19.884,2.897
89,0.000,208,208,208,20.952,1.199
90,0.000,140,140,140,20.952,4.870
91,0.000,212,212,212,20.322,4.158
92,0.000,147,147,147,19.555,13.911
93,0.000,173,173,173,18.678,13.774
94,0.000,215,215,215,19.007,13.664
95,0.000,208,208,208,19.144,13.116
96,0.000,173,173,173,19.116,12.815
97,0.000,192,192,192,19.226,12.568
98,0.000,200,200,200,19.034,12.212
99,0.000,196,196,196,18.925,12.048
100,0.000,215,215,215,18.568,11.692
101,0.000,219,219,219,18.322,11.774
102,0.000,181,181,181,16.733,13.856
103,0.000,200,200,200,16.432,13.747
104,0.000,223,223,223,16.267,13.418
105,0.000,219,219,219,16.870,13.171
106,0.000,208,208,208,17.445,13.829
107,0.000,255,255,255,17.390,13.637
108,0.000,219,219,219,17.281,12.897
109,0.000,255,255,255,17.664,12.678
110,0.000,204,204,204,17.664,12.295
111,0.000,170,170,170,20.925,13.116
112,0.000,188,188,188,20.788,11.664
113,0.000,147,147,147,20.952,11.390
114,0.000,188,188,188,20.158,8.952
115,0.000,136,136,136,20.322,7.829
116,0.000,231,231,231,20.925,7.692
117,0.000,188,188,188,19.774,7.144
118,0.000,188,188,188,19.527,6.815
119,0.000,188,188,188,20.240,6.486
120,0.000,177,177,177,18.048,11.390
121,0.000,177,177,177,17.555,11.281
122,0.000,251,251,251,17.418,10.404
123,0.000,181,181,181,17.226,9.938
124,0.000,173,173,173,17.253,9.089
125,0.000,188,188,188,17.500,8.788
126,0.000,114,114,114,18.322,8.568
127,0.000,162,162,162,18.568,7.171
128,0.000,204,204,204,18.240,10.349
129,0.000,177,177,177,18.541,10.103
130,0.000,215,215,215,19.144,9.610
131,0.000,200,200,200,20.048,9.336
132,0.000,212,212,212,20.185,9.829
133,0.000,208,208,208,18.212,5.637
134,0.000,200,200,200,17.774,5.938
135,0.000,212,212,212,17.034,5.774
136,0.000,188,188,188,17.281,5.171
137,0.000,96,96,96,16.733,4.952
138,0.000,166,166,166,16.486,4.048
139,0.000,219,219,219,16.212,3.747
140,0.000,215,215,215,15.966,3.747
141,0.000,181,181,181,15.829,3.199
142,0.000,185,185,185,15.336,2.760
143,0.000,151,151,151,14.623,2.377
144,0.000,34,34,34,13.336,4.103
145,0.000,219,219,219,13.610,3.281
146,0.000,212,212,212,14.623,5.034
147,0.000,177,177,177,15.500,8.377
148,0.000,200,200,200,15.637,7.993
149,0.000,215,215,215,15.884,7.829
150,0.000,170,170,170,16.048,7.692
151,0.000,181,181,181,16.212,7.692
152,0.000,231,231,231,16.322,7.664
153,0.000,223,223,223,16.541,7.363
154,0.000,188,188,188,16.459,6.651
155,0.000,188,188,188,16.404,6.404
156,0.000,223,223,223,16.267,6.377
157,0.000,192,192,192,16.212,6.322
158,0.000,192,192,192,16.185,6.295
159,0.000,162,162,162,16.021,6.158
160,0.000,219,219,219,15.911,5.664
161,0.000,151,151,151,15.719,5.281
162,0.000,72,72,72,15.610,5.034
163,0.000,44,44,44,15.390,5.034
164,0.000,132,132,132,15.062,5.308
165,0.000,58,58,58,14.541,6.870
166,0.000,200,200,200,14.459,7.144
167,0.000,200,200,200,14.459,7.445
168,0.000,243,243,243,14.432,7.774
169,0.000,185,185,185,14.185,7.911
170,0.000,208,208,208,14.733,8.240
171,0.000,185,185,185,12.459,8.979
172,0.000,196,196,196,13.062,7.637
173,0.000,204,204,204,11.993,8.212
174,0.000,200,200,200,12.596,6.486
175,0.000,181,181,181,12.678,6.349
176,0.000,166,166,166,12.377,6.240
177,0.000,200,200,200,11.911,7.034
178,0.000,129,129,129,12.733,4.459
179,0.000,162,162,162,12.651,3.829
180,0.000,208,208,208,12.349,5.363
181,0.000,188,188,188,11.856,5.719
182,0.000,227,227,227,11.500,5.500
183,0.000,204,204,204,11.253,5.308
184,0.000,200,200,200,11.336,5.034
185,0.000,173,173,173,11.281,4.596
186,0.000,129,129,129,11.555,4.240
187,0.000,155,155,155,11.774,3.938
188,0.000,125,125,125,10.596,4.021
189,0.000,181,181,181,9.966,3.582
190,0.000,200,200,200,9.253,3.473
191,0.000,208,208,208,8.733,3.171
192,0.000,247,247,247,8.240,3.116
193,0.000,196,196,196,7.829,2.760
194,0.000,125,125,125,9.062,4.541
195,0.000,215,215,215,8.514,4.459
196,0.000,215,215,215,8.486,4.788
197,0.000,188,188,188,8.568,5.116
198,0.000,188,188,188,8.568,5.363
199,0.000,177,177,177,8.295,5.747
200,0.000,166,166,166,7.966,6.103
201,0.000,177,177,177,7.610,6.048
202,0.000,140,140,140,7.062,5.199
203,0.000,192,192,192,7.555,4.075
204,0.000,188,188,188,7.199,3.774
205,0.000,185,185,185,7.144,6.678
206,0.000,247,247,247,7.664,6.925
207,0.000,125,125,125,8.349,7.171
208,0.000,212,212,212,9.390,6.295
209,0.000,219,219,219,9.281,5.445
210,0.000,227,227,227,9.610,6.815
211,0.000,147,147,147,9.116,7.336
212,0.000,162,162,162,10.103,8.158
213,0.000,208,208,208,10.788,7.774
214,0.000,185,185,185,10.021,9.418
215,0.000,147,147,147,12.021,11.500
216,0.000,136,136,136,12.130,11.308
217,0.000,162,162,162,11.911,11.007
218,0.000,96,96,96,11.445,11.253
219,0.000,136,136,136,10.651,11.500
220,0.000,177,177,177,10.815,11.938
221,0.000,170,170,170,10.760,12.267
222,0.000,200,200,200,10.788,12.596
223,0.000,215,215,215,11.007,13.007
224,0.000,227,227,227,10.404,13.171
225,0.000,208,208,208,10.459,13.938
226,0.000,121,121,121,8.349,13.116
227,0.000,4,4,4,5.856,13.884
228,0.000,158,158,158,3.856,13.281
229,0.000,151,151,151,4.021,13.144
230,0.000,219,219,219,3.199,12.870
231,0.000,185,185,185,4.021,11.856
232,0.000,231,231,231,4.897,11.829
233,0.000,200,200,200,5.089,11.856
234,0.000,208,208,208,4.760,11.993
235,0.000,151,151,151,5.856,11.089
236,0.000,204,204,204,5.500,10.897
237,0.000,188,188,188,7.253,11.966
238,0.000,208,208,208,6.897,11.692
239,0.000,200,200,200,6.705,11.527
240,0.000,196,196,196,6.596,11.336
241,0.000,162,162,162,6.432,10.870
242,0.000,177,177,177,6.623,10.733
243,0.000,219,219,219,6.952,10.541
244,0.000,215,215,215,7.171,10.733
245,0.000,181,181,181,7.829,10.952
246,0.000,125,125,125,7.993,10.760
247,0.000,192,192,192,8.212,11.171
248,0.000,129,129,129,8.815,10.185
249,0.000,170,170,170,9.856,8.048
250,0.000,140,140,140,7.856,8.925
251,0.000,162,162,162,7.555,8.952
252,0.000,208,208,208,7.527,9.226
253,0.000,121,121,121,6.815,9.199
254,0.000,114,114,114,7.007,8.952
255,0.000,192,192,192,7.500,8.212
256,0.000,121,121,121,6.733,7.253
257,0.000,158,158,158,6.212,8.130
258,0.000,188,188,188,6.075,6.870
259,0.000,204,204,204,5.774,7.774
260,0.000,231,231,231,4.212,7.034
261,0.000,215,215,215,3.856,7.116
262,0.000,204,204,204,3.418,7.062
263,0.000,181,181,181,3.144,7.062
264,0.000,100,100,100,2.322,7.034
265,0.000,219,219,219,3.966,8.596
266,0.000,151,151,151,2.404,9.089
267,0.000,208,208,208,2.568,9.363
268,0.000,215,215,215,2.541,9.582
269,0.000,219,219,219,2.788,10.075
270,0.000,219,219,219,2.952,10.760
271,0.000,185,185,185,1.747,11.253
272,0.000,192,192,192,1.829,10.075
273,0.000,243,243,243,1.418,8.459
274,0.000,192,192,192,0.733,7.993
275,0.000,173,173,173,14.103,13.856
276,0.000,192,192,192,14.240,13.473
277,0.000,219,219,219,14.158,13.253
278,0.000,155,155,155,13.966,13.116
279,0.000,140,140,140,13.637,12.815
280,0.000,173,173,173,13.445,12.568
281,0.000,181,181,181,13.664,12.432
282,0.000,239,239,239,14.075,12.103
283,0.000,170,170,170,14.486,11.801
284,0.000,143,143,143,15.171,11.390
285,0.000,204,204,204,14.925,10.486
286,0.000,200,200,200,13.171,11.144
287,0.000,181,181,181,12.925,11.007
288,0.000,192,192,192,5.336,9.966
289,0.000,181,181,181,5.747,10.130
290,0.000,162,162,162,3.856,10.568
291,0.000,204,204,204,4.295,10.678
292,0.000,196,196,196,13.445,13.610
293,0.000,166,166,166,12.952,13.390
294,0.000,204,204,204,12.377,13.116
295,0.000,204,204,204,11.664,12.596
296,0.000,215,215,215,1.390,13.363
297,0.000,208,208,208,1.171,12.568
298,0.000,192,192,192,2.185,13.007
299,0.000,188,188,188,0.267,13.637
300,0.000,200,200,200,0.295,13.171
301,0.000,223,223,223,20.349,0.377
302,0.000,227,227,227,20.240,0.130
