 ,Area,Mean,Min,Max,X,Y
96,0.000,128,128,128,1.774,12.925
97,0.000,119,119,119,2.021,13.171
98,0.000,128,128,128,2.103,13.500
99,0.000,112,112,112,1.993,13.856
100,0.000,66,66,66,2.459,12.870
101,0.000,134,134,134,1.637,11.171
102,0.000,72,72,72,3.390,13.473
103,0.000,94,94,94,5.390,13.938
104,0.000,115,115,115,5.418,12.788
105,0.000,94,94,94,4.212,12.459
106,0.000,128,128,128,3.034,12.349
107,0.000,115,115,115,3.171,11.199
108,0.000,100,100,100,3.253,10.815
109,0.000,122,122,122,3.418,10.432
110,0.000,173,173,173,2.733,10.349
111,0.000,81,81,81,2.870,9.993
112,0.000,138,138,138,1.856,9.253
113,0.000,173,173,173,3.253,9.637
114,0.000,131,131,131,3.473,9.336
115,0.000,147,147,147,2.295,8.705
116,0.000,106,106,106,4.295,9.610
117,0.000,72,72,72,3.774,8.788
118,0.000,60,60,60,5.144,10.103
119,0.000,112,112,112,3.911,10.842
120,0.000,128,128,128,4.514,10.925
121,0.000,84,84,84,4.678,11.582
122,0.000,115,115,115,4.815,12.021
123,0.000,75,75,75,5.007,12.021
124,0.000,170,170,170,5.336,12.048
125,0.000,119,119,119,5.500,12.130
126,0.000,87,87,87,5.911,12.185
127,0.000,138,138,138,6.404,12.349
128,0.000,45,45,45,6.678,12.349
129,0.000,84,84,84,7.116,12.486
130,0.000,119,119,119,6.952,13.199
131,0.000,100,100,100,7.747,12.733
132,0.000,84,84,84,9.637,12.979
133,0.000,63,63,63,5.582,11.610
134,0.000,69,69,69,5.774,10.514
135,0.000,60,60,60,6.705,10.568
136,0.000,66,66,66,7.034,11.308
137,0.000,144,144,144,7.281,10.897
138,0.000,87,87,87,8.432,11.116
139,0.000,154,154,154,8.404,12.212
140,0.000,157,157,157,8.925,12.432
141,0.000,173,173,173,9.281,12.705
142,0.000,69,69,69,6.267,8.788
143,0.000,81,81,81,4.788,8.678
144,0.000,154,154,154,4.952,7.527
145,0.000,115,115,115,5.747,6.459
146,0.000,147,147,147,6.870,5.938
147,0.000,106,106,106,6.952,6.541
148,0.000,106,106,106,6.925,7.116
149,0.000,144,144,144,7.664,8.103
150,0.000,60,60,60,8.295,8.815
151,0.000,109,109,109,9.500,8.678
152,0.000,112,112,112,10.733,8.212
153,0.000,147,147,147,11.801,8.103
154,0.000,91,91,91,12.130,9.007
155,0.000,125,125,125,11.911,9.473
156,0.000,141,141,141,12.322,9.637
157,0.000,112,112,112,12.295,10.459
158,0.000,109,109,109,11.692,10.760
159,0.000,119,119,119,10.733,11.774
160,0.000,115,115,115,12.158,11.363
161,0.000,60,60,60,13.418,11.116
162,0.000,69,69,69,13.664,10.459
163,0.000,144,144,144,13.911,11.363
164,0.000,138,138,138,13.610,11.719
165,0.000,45,45,45,14.021,13.637
166,0.000,51,51,51,14.075,13.390
167,0.000,109,109,109,15.719,11.116
168,0.000,84,84,84,15.692,10.623
169,0.000,100,100,100,15.774,10.349
170,0.000,39,39,39,14.842,10.185
171,0.000,122,122,122,15.527,8.514
172,0.000,103,103,103,15.664,7.966
173,0.000,87,87,87,16.514,9.500
174,0.000,112,112,112,16.925,7.610
175,0.000,63,63,63,18.048,10.103
176,0.000,91,91,91,17.993,9.884
177,0.000,128,128,128,18.432,10.021
178,0.000,51,51,51,19.144,9.610
179,0.000,160,160,160,20.651,7.089
180,0.000,131,131,131,16.404,11.856
181,0.000,125,125,125,18.103,11.637
182,0.000,144,144,144,19.226,10.952
183,0.000,72,72,72,20.925,11.527
184,0.000,42,42,42,20.897,13.007
185,0.000,141,141,141,20.349,13.308
