 ,Area,Mean,Min,Max,X,Y
222,0.000,208,208,208,13.555,2.322
223,0.000,185,185,185,13.938,2.103
224,0.000,204,204,204,14.377,1.801
225,0.000,118,118,118,14.979,1.664
226,0.000,136,136,136,15.555,3.253
227,0.000,162,162,162,13.966,3.390
228,0.000,140,140,140,14.267,5.527
229,0.000,75,75,75,14.103,5.253
230,0.000,192,192,192,14.459,5.034
231,0.000,208,208,208,14.897,4.678
232,0.000,204,204,204,14.815,4.349
233,0.000,155,155,155,14.897,3.473
234,0.000,204,204,204,12.459,7.089
235,0.000,181,181,181,12.979,7.445
236,0.000,223,223,223,13.336,7.884
237,0.000,162,162,162,12.240,8.897
238,0.000,158,158,158,11.144,9.719
239,0.000,223,223,223,12.322,9.801
240,0.000,185,185,185,11.829,12.541
241,0.000,162,162,162,15.308,13.938
242,0.000,140,140,140,14.130,12.788
243,0.000,170,170,170,14.432,12.623
244,0.000,158,158,158,14.733,12.459
245,0.000,155,155,155,15.116,12.432
246,0.000,162,162,162,15.089,12.075
247,0.000,170,170,170,15.089,11.692
248,0.000,147,147,147,15.062,11.418
249,0.000,158,158,158,15.253,11.144
250,0.000,162,162,162,15.363,10.870
251,0.000,204,204,204,15.034,10.651
252,0.000,200,200,200,14.459,10.596
253,0.000,212,212,212,14.295,10.541
254,0.000,192,192,192,14.103,10.349
255,0.000,219,219,219,13.692,10.349
256,0.000,155,155,155,13.500,10.158
257,0.000,185,185,185,13.253,10.267
258,0.000,208,208,208,13.144,10.295
259,0.000,208,208,208,12.925,10.295
260,0.000,158,158,158,12.788,10.185
261,0.000,93,93,93,16.021,10.623
262,0.000,107,107,107,16.267,10.377
263,0.000,158,158,158,15.938,9.966
264,0.000,188,188,188,17.062,10.678
265,0.000,155,155,155,17.637,10.678
266,0.000,166,166,166,16.897,12.952
267,0.000,188,188,188,19.993,12.733
268,0.000,223,223,223,20.596,12.514
269,0.000,200,200,200,20.952,12.267
270,0.000,155,155,155,19.719,12.240
271,0.000,192,192,192,19.500,11.582
272,0.000,170,170,170,20.486,10.897
273,0.000,173,173,173,20.870,10.651
274,0.000,151,151,151,19.445,9.363
275,0.000,212,212,212,18.541,9.390
276,0.000,181,181,181,18.075,9.500
277,0.000,251,251,251,17.747,8.979
278,0.000,185,185,185,17.418,9.856
279,0.000,212,212,212,17.390,10.267
280,0.000,215,215,215,17.664,10.459
281,0.000,231,231,231,17.801,10.075
282,0.000,247,247,247,17.829,9.884
283,0.000,219,219,219,17.801,9.747
284,0.000,188,188,188,17.747,9.610
285,0.000,170,170,170,17.747,9.555
286,0.000,223,223,223,17.582,9.473
287,0.000,204,204,204,17.336,9.445
288,0.000,223,223,223,17.281,9.336
289,0.000,170,170,170,17.034,9.144
290,0.000,170,170,170,17.034,9.144
291,0.000,204,204,204,16.705,8.952
292,0.000,192,192,192,16.596,8.842
293,0.000,177,177,177,16.541,8.651
294,0.000,196,196,196,16.733,8.377
295,0.000,208,208,208,16.760,8.267
296,0.000,188,188,188,16.815,7.829
297,0.000,204,204,204,17.062,7.856
298,0.000,196,196,196,17.336,7.664
299,0.000,227,227,227,17.527,7.527
300,0.000,223,223,223,17.610,7.390
301,0.000,212,212,212,17.390,7.171
302,0.000,162,162,162,17.226,6.979
303,0.000,227,227,227,17.116,6.842
304,0.000,188,188,188,17.062,6.623
305,0.000,208,208,208,17.034,6.486
306,0.000,125,125,125,17.144,6.267
307,0.000,204,204,204,20.021,7.582
308,0.000,188,188,188,19.774,7.527
309,0.000,208,208,208,19.664,7.336
310,0.000,196,196,196,19.473,7.089
311,0.000,185,185,185,19.473,6.979
312,0.000,103,103,103,20.075,6.897
313,0.000,185,185,185,20.651,7.226
314,0.000,188,188,188,20.733,8.158
315,0.000,96,96,96,18.760,5.801
316,0.000,158,158,158,18.459,5.253
317,0.000,200,200,200,13.418,6.432
318,0.000,200,200,200,13.856,6.733
319,0.000,185,185,185,11.034,7.144
320,0.000,212,212,212,11.336,6.788
321,0.000,188,188,188,11.363,6.404
322,0.000,181,181,181,11.226,6.048
323,0.000,173,173,173,11.390,5.829
324,0.000,215,215,215,12.432,8.432
325,0.000,204,204,204,15.089,6.075
326,0.000,200,200,200,15.500,6.021
327,0.000,200,200,200,15.801,5.856
328,0.000,192,192,192,16.212,5.637
329,0.000,173,173,173,16.486,5.418
330,0.000,200,200,200,16.760,5.116
331,0.000,212,212,212,16.788,4.925
332,0.000,185,185,185,16.897,4.514
333,0.000,188,188,188,16.870,3.856
334,0.000,147,147,147,16.377,0.048
335,0.000,170,170,170,16.623,0.486
336,0.000,132,132,132,18.815,3.801
337,0.000,162,162,162,17.938,3.336
338,0.000,170,170,170,17.582,2.212
339,0.000,196,196,196,17.801,1.692
340,0.000,223,223,223,18.212,1.144
341,0.000,140,140,140,17.582,0.925
342,0.000,162,162,162,17.418,0.651
343,0.000,181,181,181,17.199,0.541
344,0.000,219,219,219,17.116,0.404
345,0.000,173,173,173,16.925,0.185
346,0.000,196,196,196,17.089,0.021
347,0.000,166,166,166,18.185,0.103
348,0.000,170,170,170,19.527,0.705
349,0.000,118,118,118,19.281,3.062
350,0.000,192,192,192,19.308,2.842
351,0.000,181,181,181,19.171,2.541
352,0.000,185,185,185,19.171,2.212
353,0.000,143,143,143,19.390,1.911
354,0.000,143,143,143,20.130,3.336
355,0.000,200,200,200,20.760,2.541
356,0.000,181,181,181,20.568,1.719
357,0.000,204,204,204,20.596,1.007
358,0.000,208,208,208,20.103,0.349
359,0.000,208,208,208,5.856,6.130
360,0.000,219,219,219,7.418,5.418
361,0.000,208,208,208,7.418,5.144
362,0.000,208,208,208,7.582,4.760
363,0.000,219,219,219,7.144,4.185
364,0.000,200,200,200,7.555,3.966
