 ,Area,Mean,Min,Max,X,Y
204,0.000,177,177,177,11.007,7.116
205,0.000,177,177,177,11.747,7.418
206,0.000,177,177,177,12.048,7.363
207,0.000,177,177,177,12.432,7.418
208,0.000,170,170,170,12.705,7.555
209,0.000,235,235,235,12.979,7.774
210,0.000,188,188,188,13.062,7.966
211,0.000,192,192,192,13.336,8.130
212,0.000,196,196,196,13.500,8.349
213,0.000,215,215,215,13.664,8.541
214,0.000,196,196,196,13.938,8.760
215,0.000,129,129,129,14.432,8.651
216,0.000,192,192,192,14.651,8.678
217,0.000,158,158,158,14.979,7.993
218,0.000,111,111,111,15.089,6.979
219,0.000,129,129,129,13.253,6.212
220,0.000,192,192,192,13.089,6.979
221,0.000,114,114,114,12.623,7.199
222,0.000,192,192,192,12.130,6.486
223,0.000,173,173,173,12.267,6.240
224,0.000,188,188,188,12.651,6.103
225,0.000,166,166,166,14.952,5.692
226,0.000,177,177,177,16.568,6.130
227,0.000,147,147,147,16.651,5.116
228,0.000,111,111,111,16.897,4.705
229,0.000,204,204,204,14.240,3.692
230,0.000,196,196,196,13.801,3.966
231,0.000,247,247,247,13.747,3.856
232,0.000,208,208,208,13.829,3.610
233,0.000,188,188,188,13.911,3.418
234,0.000,185,185,185,13.966,3.253
235,0.000,140,140,140,13.555,0.760
236,0.000,196,196,196,14.267,0.979
237,0.000,181,181,181,14.514,1.116
238,0.000,196,196,196,14.760,1.308
239,0.000,188,188,188,15.089,1.500
240,0.000,200,200,200,15.473,1.610
241,0.000,200,200,200,15.610,0.760
242,0.000,192,192,192,15.253,0.514
243,0.000,185,185,185,15.473,0.404
244,0.000,200,200,200,15.719,0.267
245,0.000,208,208,208,15.884,0.267
246,0.000,173,173,173,16.404,0.103
247,0.000,196,196,196,16.842,0.322
248,0.000,188,188,188,17.062,0.459
249,0.000,107,107,107,17.226,0.404
250,0.000,143,143,143,17.281,1.555
251,0.000,204,204,204,17.692,1.418
252,0.000,200,200,200,18.021,1.281
253,0.000,219,219,219,18.322,1.253
254,0.000,170,170,170,18.651,1.089
255,0.000,208,208,208,18.979,0.952
256,0.000,212,212,212,19.336,0.541
257,0.000,200,200,200,20.103,0.486
258,0.000,118,118,118,20.596,0.678
259,0.000,173,173,173,20.514,1.582
260,0.000,219,219,219,18.815,1.473
261,0.000,185,185,185,18.623,1.801
262,0.000,200,200,200,18.432,2.021
263,0.000,208,208,208,17.966,2.158
264,0.000,200,200,200,17.692,2.158
265,0.000,181,181,181,17.308,2.021
266,0.000,223,223,223,20.404,2.185
267,0.000,200,200,200,20.404,2.514
268,0.000,204,204,204,20.514,3.007
269,0.000,177,177,177,20.432,3.336
270,0.000,200,200,200,20.404,4.021
271,0.000,219,219,219,20.404,4.267
272,0.000,173,173,173,20.815,4.377
273,0.000,151,151,151,20.952,4.295
274,0.000,158,158,158,20.514,5.308
275,0.000,215,215,215,20.925,5.637
276,0.000,200,200,200,20.979,6.240
277,0.000,239,239,239,20.815,6.815
278,0.000,223,223,223,20.705,7.363
279,0.000,185,185,185,19.610,7.363
280,0.000,200,200,200,18.623,7.007
281,0.000,239,239,239,18.212,6.815
282,0.000,231,231,231,17.884,7.253
283,0.000,140,140,140,18.815,6.240
284,0.000,136,136,136,18.815,5.911
285,0.000,93,93,93,18.815,5.801
286,0.000,188,188,188,18.979,5.116
287,0.000,196,196,196,19.062,4.678
288,0.000,208,208,208,18.541,4.678
289,0.000,173,173,173,18.240,4.952
290,0.000,200,200,200,17.966,4.514
291,0.000,192,192,192,17.993,4.130
292,0.000,212,212,212,17.363,4.267
293,0.000,140,140,140,16.568,4.377
294,0.000,212,212,212,16.295,4.048
295,0.000,215,215,215,15.747,4.432
296,0.000,208,208,208,15.445,4.267
297,0.000,208,208,208,15.171,4.212
298,0.000,166,166,166,14.815,3.938
299,0.000,239,239,239,14.733,3.610
300,0.000,188,188,188,15.007,3.226
301,0.000,200,200,200,14.842,2.705
302,0.000,188,188,188,15.829,2.623
303,0.000,147,147,147,15.966,2.185
304,0.000,196,196,196,16.267,2.788
305,0.000,215,215,215,16.514,3.308
306,0.000,212,212,212,17.034,5.829
307,0.000,111,111,111,17.281,6.432
308,0.000,132,132,132,17.719,6.568
309,0.000,136,136,136,18.103,8.048
310,0.000,215,215,215,18.349,8.651
311,0.000,143,143,143,21.007,10.432
312,0.000,155,155,155,20.733,12.130
313,0.000,166,166,166,20.459,12.432
314,0.000,111,111,111,20.322,12.021
315,0.000,212,212,212,20.240,11.445
316,0.000,185,185,185,20.158,11.007
317,0.000,147,147,147,19.747,10.295
318,0.000,208,208,208,19.199,10.788
319,0.000,196,196,196,18.377,12.158
320,0.000,111,111,111,15.856,13.966
321,0.000,204,204,204,19.390,13.747
322,0.000,204,204,204,20.952,13.445
323,0.000,196,196,196,20.705,13.089
324,0.000,204,204,204,19.856,11.473
325,0.000,227,227,227,19.363,11.308
326,0.000,255,255,255,18.678,10.979
327,0.000,243,243,243,18.130,11.199
328,0.000,215,215,215,17.473,11.390
329,0.000,192,192,192,16.897,10.651
330,0.000,173,173,173,15.555,10.952
331,0.000,196,196,196,10.404,13.801
332,0.000,231,231,231,11.089,13.829
333,0.000,208,208,208,11.062,13.308
334,0.000,107,107,107,11.500,13.089
335,0.000,170,170,170,12.842,11.774
336,0.000,227,227,227,12.568,11.774
337,0.000,196,196,196,13.034,11.390
338,0.000,188,188,188,13.089,11.007
339,0.000,208,208,208,13.007,11.007
340,0.000,125,125,125,10.075,9.363
341,0.000,215,215,215,9.911,10.130
342,0.000,111,111,111,10.212,10.514
343,0.000,136,136,136,11.007,10.322
344,0.000,192,192,192,11.829,10.185
345,0.000,204,204,204,12.240,10.048
346,0.000,158,158,158,13.801,10.021
347,0.000,196,196,196,13.610,10.240
348,0.000,181,181,181,13.610,10.322
349,0.000,162,162,162,13.500,10.623
350,0.000,196,196,196,13.199,10.788
351,0.000,107,107,107,13.007,10.596
352,0.000,111,111,111,12.925,10.349
353,0.000,82,82,82,12.568,9.938
354,0.000,125,125,125,12.486,9.774
355,0.000,58,58,58,12.623,9.610
356,0.000,170,170,170,13.308,9.418
357,0.000,162,162,162,13.555,9.582
358,0.000,231,231,231,13.692,9.308
359,0.000,208,208,208,14.103,9.418
360,0.000,219,219,219,14.377,9.610
361,0.000,212,212,212,14.623,9.747
362,0.000,227,227,227,14.705,11.418
363,0.000,235,235,235,15.527,13.281
364,0.000,212,212,212,15.582,13.007
365,0.000,181,181,181,15.281,12.514
366,0.000,212,212,212,15.527,12.075
367,0.000,219,219,219,15.582,11.856
368,0.000,231,231,231,16.541,12.568
369,0.000,200,200,200,13.664,13.911
370,0.000,200,200,200,10.103,11.856
371,0.000,223,223,223,10.103,11.610
372,0.000,219,219,219,5.829,6.733
373,0.000,188,188,188,6.185,6.678
374,0.000,185,185,185,8.158,6.623
375,0.000,208,208,208,2.952,12.158
376,0.000,170,170,170,2.349,11.884
377,0.000,231,231,231,2.103,11.610
378,0.000,219,219,219,2.377,11.253
379,0.000,215,215,215,2.486,11.007
380,0.000,196,196,196,19.116,8.514
381,0.000,170,170,170,20.212,8.240
382,0.000,166,166,166,20.459,8.267
383,0.000,188,188,188,19.911,8.377
384,0.000,185,185,185,19.308,10.212
