 ,Area,Mean,Min,Max,X,Y
118,0.000,110,110,110,13.993,5.418
119,0.000,105,105,105,14.103,5.582
120,0.000,168,168,168,14.212,6.185
121,0.000,110,110,110,13.664,6.678
122,0.000,115,115,115,13.445,7.610
123,0.000,3,3,3,13.966,7.500
124,0.000,59,59,59,15.390,5.418
125,0.000,43,43,43,14.870,4.870
126,0.000,126,126,126,14.897,4.075
127,0.000,163,163,163,14.788,3.911
128,0.000,158,158,158,14.925,3.473
129,0.000,136,136,136,14.842,3.144
130,0.000,173,173,173,15.007,2.952
131,0.000,147,147,147,15.062,2.760
132,0.000,152,152,152,15.116,2.651
133,0.000,131,131,131,15.253,2.568
134,0.000,105,105,105,15.445,2.514
135,0.000,152,152,152,15.555,2.541
136,0.000,158,158,158,16.103,2.541
137,0.000,121,121,121,15.829,2.514
138,0.000,168,168,168,16.240,2.568
139,0.000,211,211,211,16.377,2.788
140,0.000,105,105,105,16.459,3.062
141,0.000,152,152,152,16.459,3.253
142,0.000,121,121,121,16.349,3.445
143,0.000,136,136,136,16.212,3.774
144,0.000,59,59,59,15.527,3.774
145,0.000,84,84,84,15.747,3.171
146,0.000,131,131,131,15.582,2.075
147,0.000,184,184,184,15.116,2.103
148,0.000,121,121,121,15.171,1.555
149,0.000,142,142,142,15.226,1.281
150,0.000,168,168,168,15.336,1.007
151,0.000,131,131,131,15.445,0.623
152,0.000,163,163,163,15.363,0.377
153,0.000,95,95,95,16.158,0.377
154,0.000,158,158,158,16.541,0.185
155,0.000,163,163,163,16.651,1.144
156,0.000,184,184,184,17.144,1.582
157,0.000,163,163,163,17.500,1.884
158,0.000,190,190,190,17.144,3.171
159,0.000,115,115,115,17.226,2.979
160,0.000,147,147,147,17.281,2.788
161,0.000,152,152,152,17.390,2.514
162,0.000,163,163,163,17.473,2.404
163,0.000,147,147,147,17.747,2.404
164,0.000,110,110,110,17.911,2.404
165,0.000,131,131,131,18.048,2.295
166,0.000,168,168,168,18.158,1.774
167,0.000,89,89,89,18.295,1.308
168,0.000,158,158,158,18.979,0.705
169,0.000,179,179,179,19.062,0.212
170,0.000,158,158,158,19.938,0.185
171,0.000,168,168,168,19.911,0.541
172,0.000,158,158,158,20.130,0.733
173,0.000,105,105,105,20.267,1.034
174,0.000,95,95,95,20.322,1.226
175,0.000,147,147,147,20.240,1.610
176,0.000,136,136,136,20.021,1.829
177,0.000,110,110,110,19.774,2.048
178,0.000,179,179,179,19.747,2.377
179,0.000,190,190,190,19.719,2.651
180,0.000,163,163,163,20.952,2.212
181,0.000,163,163,163,20.979,2.760
182,0.000,179,179,179,20.788,3.171
183,0.000,179,179,179,18.979,3.007
184,0.000,84,84,84,16.486,5.281
185,0.000,179,179,179,16.705,5.089
186,0.000,131,131,131,16.815,4.952
187,0.000,142,142,142,17.253,5.116
188,0.000,147,147,147,17.445,5.116
189,0.000,131,131,131,17.610,5.144
190,0.000,168,168,168,17.993,5.199
191,0.000,89,89,89,18.103,5.308
192,0.000,89,89,89,18.103,5.308
193,0.000,115,115,115,18.651,5.610
194,0.000,110,110,110,18.733,5.856
195,0.000,179,179,179,18.979,6.158
196,0.000,190,190,190,19.144,6.568
197,0.000,158,158,158,19.363,6.733
198,0.000,168,168,168,19.116,6.952
199,0.000,147,147,147,18.788,7.171
200,0.000,168,168,168,18.541,7.253
201,0.000,121,121,121,18.733,6.459
202,0.000,206,206,206,17.829,6.623
203,0.000,173,173,173,17.390,5.610
204,0.000,158,158,158,17.336,6.075
205,0.000,200,200,200,17.500,6.322
206,0.000,173,173,173,17.281,6.678
207,0.000,142,142,142,17.336,7.281
208,0.000,89,89,89,17.418,7.473
209,0.000,0,0,0,17.473,7.774
210,0.000,33,33,33,17.719,7.500
211,0.000,0,0,0,17.911,7.527
212,0.000,59,59,59,18.240,7.719
213,0.000,69,69,69,18.240,7.390
214,0.000,105,105,105,18.048,8.486
215,0.000,74,74,74,17.747,8.377
216,0.000,43,43,43,17.473,8.240
217,0.000,89,89,89,17.555,8.103
218,0.000,126,126,126,17.199,8.075
219,0.000,121,121,121,16.952,7.884
220,0.000,158,158,158,16.623,7.884
221,0.000,142,142,142,16.158,7.418
222,0.000,173,173,173,15.774,7.116
223,0.000,152,152,152,14.705,7.281
224,0.000,206,206,206,16.404,7.363
225,0.000,152,152,152,14.568,8.267
226,0.000,115,115,115,14.705,8.651
227,0.000,147,147,147,14.870,9.116
228,0.000,168,168,168,15.199,9.445
229,0.000,158,158,158,15.418,9.664
230,0.000,126,126,126,15.856,9.966
231,0.000,163,163,163,16.788,10.240
232,0.000,126,126,126,16.240,10.240
233,0.000,173,173,173,16.267,10.432
234,0.000,184,184,184,15.993,10.760
235,0.000,105,105,105,15.774,10.952
236,0.000,173,173,173,15.829,11.308
237,0.000,163,163,163,16.075,11.473
238,0.000,195,195,195,16.322,11.308
239,0.000,126,126,126,16.678,11.308
240,0.000,131,131,131,16.815,11.390
241,0.000,126,126,126,17.199,11.363
242,0.000,163,163,163,17.308,11.199
243,0.000,54,54,54,17.445,11.089
244,0.000,8,8,8,17.500,11.089
245,0.000,136,136,136,17.582,10.075
246,0.000,115,115,115,17.336,9.719
247,0.000,110,110,110,18.678,9.308
248,0.000,115,115,115,19.336,9.281
249,0.000,100,100,100,20.021,9.336
250,0.000,18,18,18,20.432,10.075
251,0.000,115,115,115,20.651,9.500
252,0.000,131,131,131,20.760,9.363
253,0.000,131,131,131,20.842,9.062
254,0.000,168,168,168,20.897,8.788
255,0.000,8,8,8,20.870,8.486
256,0.000,173,173,173,20.678,7.527
257,0.000,152,152,152,20.678,7.281
258,0.000,74,74,74,20.678,7.007
259,0.000,158,158,158,20.760,6.486
260,0.000,131,131,131,20.432,6.486
261,0.000,89,89,89,20.514,6.212
262,0.000,74,74,74,20.623,5.664
263,0.000,173,173,173,19.884,5.500
264,0.000,152,152,152,19.610,5.555
265,0.000,152,152,152,19.363,5.281
266,0.000,206,206,206,18.979,5.308
267,0.000,179,179,179,18.897,5.226
268,0.000,200,200,200,20.158,10.925
269,0.000,190,190,190,20.842,10.733
270,0.000,158,158,158,21.007,11.089
271,0.000,110,110,110,20.979,11.911
272,0.000,136,136,136,19.692,12.240
273,0.000,227,227,227,20.021,12.322
274,0.000,33,33,33,19.774,13.747
275,0.000,184,184,184,18.568,13.829
276,0.000,105,105,105,18.760,13.144
277,0.000,69,69,69,18.842,12.568
278,0.000,69,69,69,18.021,12.651
279,0.000,158,158,158,17.445,12.815
280,0.000,152,152,152,17.062,12.897
281,0.000,147,147,147,16.212,12.486
282,0.000,222,222,222,17.747,12.103
283,0.000,190,190,190,15.445,12.897
284,0.000,79,79,79,14.377,13.226
285,0.000,105,105,105,12.842,13.116
286,0.000,74,74,74,12.486,12.568
287,0.000,33,33,33,12.021,12.048
288,0.000,136,136,136,11.993,12.404
289,0.000,173,173,173,12.432,12.158
290,0.000,211,211,211,12.651,12.103
291,0.000,200,200,200,13.253,12.295
292,0.000,147,147,147,13.527,11.966
293,0.000,89,89,89,13.719,11.281
294,0.000,121,121,121,13.473,10.651
295,0.000,211,211,211,14.240,10.322
296,0.000,110,110,110,13.363,9.938
297,0.000,105,105,105,13.527,9.664
298,0.000,115,115,115,13.418,9.473
299,0.000,190,190,190,12.870,9.664
300,0.000,173,173,173,12.514,9.938
301,0.000,95,95,95,12.322,10.377
302,0.000,131,131,131,12.760,10.842
303,0.000,168,168,168,12.815,11.418
304,0.000,249,249,249,12.459,11.610
305,0.000,168,168,168,12.267,11.582
306,0.000,152,152,152,11.993,11.308
307,0.000,147,147,147,11.664,11.253
308,0.000,179,179,179,11.007,11.555
309,0.000,115,115,115,10.788,10.815
310,0.000,173,173,173,12.705,13.610
311,0.000,136,136,136,11.966,13.390
312,0.000,168,168,168,12.377,13.555
313,0.000,110,110,110,11.445,13.116
314,0.000,49,49,49,10.514,13.062
315,0.000,121,121,121,9.884,13.144
316,0.000,168,168,168,9.500,13.226
317,0.000,184,184,184,9.390,13.253
318,0.000,69,69,69,8.815,13.719
319,0.000,147,147,147,9.199,13.692
320,0.000,147,147,147,9.856,13.966
321,0.000,190,190,190,10.705,13.856
322,0.000,100,100,100,7.664,13.390
323,0.000,152,152,152,6.322,13.363
324,0.000,179,179,179,6.678,12.952
325,0.000,152,152,152,7.308,12.678
326,0.000,158,158,158,6.979,12.870
327,0.000,190,190,190,7.692,12.404
328,0.000,110,110,110,7.829,12.130
329,0.000,100,100,100,8.048,11.418
330,0.000,74,74,74,7.610,10.952
331,0.000,168,168,168,8.788,11.610
332,0.000,158,158,158,9.226,11.527
333,0.000,206,206,206,9.418,11.500
334,0.000,152,152,152,10.021,11.418
335,0.000,211,211,211,10.185,10.925
336,0.000,131,131,131,9.253,11.226
337,0.000,195,195,195,8.788,11.089
338,0.000,126,126,126,9.171,10.541
339,0.000,95,95,95,9.747,10.021
340,0.000,233,233,233,10.349,10.349
341,0.000,147,147,147,10.651,10.212
342,0.000,168,168,168,10.842,9.938
343,0.000,195,195,195,10.623,9.692
344,0.000,173,173,173,11.116,9.473
345,0.000,195,195,195,11.527,9.363
346,0.000,255,255,255,11.747,10.322
347,0.000,179,179,179,11.774,9.692
348,0.000,206,206,206,12.295,9.582
349,0.000,147,147,147,11.993,8.623
350,0.000,173,173,173,11.445,8.705
351,0.000,184,184,184,11.445,8.158
352,0.000,147,147,147,10.952,8.021
353,0.000,110,110,110,11.034,7.801
354,0.000,173,173,173,11.390,7.747
355,0.000,158,158,158,11.966,7.692
356,0.000,179,179,179,12.185,7.527
357,0.000,136,136,136,9.144,8.295
358,0.000,152,152,152,4.788,13.774
359,0.000,152,152,152,4.952,13.692
360,0.000,173,173,173,4.952,13.445
361,0.000,173,173,173,4.349,13.226
362,0.000,89,89,89,3.993,12.870
363,0.000,158,158,158,4.979,13.171
364,0.000,200,200,200,4.979,12.815
365,0.000,200,200,200,4.651,12.705
366,0.000,147,147,147,4.459,12.541
367,0.000,59,59,59,5.527,12.103
368,0.000,206,206,206,5.664,11.062
369,0.000,179,179,179,6.322,11.116
370,0.000,255,255,255,6.651,11.034
371,0.000,158,158,158,6.459,10.842
372,0.000,173,173,173,5.637,10.432
373,0.000,158,158,158,5.692,10.075
374,0.000,28,28,28,5.747,9.445
375,0.000,59,59,59,5.801,8.870
376,0.000,184,184,184,6.349,9.966
377,0.000,105,105,105,6.404,9.747
378,0.000,126,126,126,6.486,9.555
379,0.000,168,168,168,6.541,9.418
380,0.000,173,173,173,6.267,9.418
381,0.000,100,100,100,6.651,9.144
382,0.000,163,163,163,6.760,8.897
383,0.000,89,89,89,6.842,8.788
384,0.000,84,84,84,7.774,8.678
385,0.000,100,100,100,7.418,8.048
386,0.000,110,110,110,7.856,7.911
387,0.000,233,233,233,8.103,7.664
388,0.000,163,163,163,8.212,7.555
389,0.000,126,126,126,8.295,7.281
390,0.000,147,147,147,7.884,6.979
391,0.000,163,163,163,7.418,7.199
392,0.000,179,179,179,7.938,6.596
393,0.000,173,173,173,7.610,6.322
394,0.000,163,163,163,7.418,6.103
395,0.000,152,152,152,7.226,5.884
396,0.000,158,158,158,7.226,5.829
397,0.000,195,195,195,8.979,4.979
398,0.000,168,168,168,9.308,5.226
399,0.000,179,179,179,9.801,5.719
400,0.000,163,163,163,6.404,5.692
401,0.000,136,136,136,5.719,5.747
402,0.000,190,190,190,5.911,5.144
403,0.000,110,110,110,3.884,5.993
404,0.000,179,179,179,3.390,5.692
405,0.000,147,147,147,3.856,5.336
406,0.000,126,126,126,3.418,6.459
407,0.000,54,54,54,2.267,7.473
408,0.000,84,84,84,0.349,7.993
409,0.000,33,33,33,0.130,5.993
410,0.000,74,74,74,0.678,4.705
411,0.000,168,168,168,0.377,3.199
412,0.000,163,163,163,1.637,3.774
413,0.000,190,190,190,1.363,4.568
414,0.000,200,200,200,1.829,4.870
415,0.000,184,184,184,1.856,5.226
416,0.000,100,100,100,1.308,5.774
417,0.000,195,195,195,2.377,4.897
418,0.000,233,233,233,2.541,4.568
419,0.000,121,121,121,0.130,8.760
420,0.000,74,74,74,1.089,8.514
421,0.000,0,0,0,0.952,8.651
422,0.000,105,105,105,1.062,9.089
423,0.000,152,152,152,1.062,9.363
424,0.000,100,100,100,0.514,9.555
425,0.000,33,33,33,1.610,9.637
426,0.000,3,3,3,2.103,9.363
427,0.000,8,8,8,2.103,9.116
428,0.000,43,43,43,3.007,10.733
429,0.000,64,64,64,0.788,12.158
430,0.000,126,126,126,0.267,11.445
431,0.000,163,163,163,0.623,10.870
432,0.000,142,142,142,0.788,10.459
433,0.000,168,168,168,1.171,10.158
434,0.000,179,179,179,0.815,12.788
435,0.000,184,184,184,1.445,13.719
436,0.000,184,184,184,1.747,13.253
437,0.000,190,190,190,1.911,13.089
438,0.000,152,152,152,2.568,12.623
439,0.000,173,173,173,2.925,12.705
440,0.000,184,184,184,3.199,12.733
441,0.000,152,152,152,3.637,12.377
442,0.000,227,227,227,2.158,11.884
443,0.000,217,217,217,18.377,11.007
444,0.000,206,206,206,18.240,10.760
445,0.000,168,168,168,8.295,6.486
446,0.000,173,173,173,8.103,5.116
447,0.000,244,244,244,8.404,5.336
448,0.000,163,163,163,4.541,5.253
449,0.000,131,131,131,4.979,5.281
