 ,Area,Mean,Min,Max,X,Y
50,0.000,183,183,183,2.486,11.637
51,0.000,91,91,91,3.390,12.021
52,0.000,167,167,167,2.842,13.555
53,0.000,189,189,189,2.979,12.870
54,0.000,152,152,152,3.281,12.678
55,0.000,171,171,171,3.966,13.610
56,0.000,158,158,158,3.664,13.116
57,0.000,146,146,146,3.801,12.486
58,0.000,143,143,143,4.158,12.404
59,0.000,202,202,202,4.596,12.568
60,0.000,180,180,180,4.788,12.295
61,0.000,183,183,183,5.089,12.048
62,0.000,183,183,183,5.418,12.322
63,0.000,174,174,174,5.336,11.911
64,0.000,155,155,155,5.637,11.856
65,0.000,137,137,137,6.240,12.130
66,0.000,149,149,149,6.623,12.322
67,0.000,167,167,167,6.788,12.486
68,0.000,140,140,140,7.116,12.788
69,0.000,152,152,152,5.034,13.938
70,0.000,167,167,167,5.527,13.610
71,0.000,131,131,131,5.582,13.089
72,0.000,180,180,180,6.130,13.829
73,0.000,161,161,161,6.486,13.692
74,0.000,174,174,174,6.925,13.473
75,0.000,167,167,167,7.719,12.870
76,0.000,117,117,117,8.103,12.870
77,0.000,171,171,171,8.541,13.199
78,0.000,161,161,161,9.473,13.500
79,0.000,102,102,102,10.925,13.692
80,0.000,128,128,128,10.349,13.089
81,0.000,128,128,128,10.349,12.459
82,0.000,167,167,167,9.719,11.774
83,0.000,180,180,180,8.130,11.747
84,0.000,120,120,120,8.240,11.199
85,0.000,167,167,167,9.253,11.253
86,0.000,164,164,164,8.925,11.007
87,0.000,164,164,164,8.651,10.760
88,0.000,155,155,155,8.514,10.568
89,0.000,146,146,146,8.349,10.432
90,0.000,146,146,146,8.212,10.240
91,0.000,80,80,80,8.103,9.966
92,0.000,149,149,149,8.103,9.226
93,0.000,155,155,155,6.897,9.473
94,0.000,77,77,77,4.459,9.747
95,0.000,158,158,158,2.459,8.733
96,0.000,164,164,164,3.171,8.377
97,0.000,174,174,174,3.500,8.185
98,0.000,158,158,158,3.993,7.993
99,0.000,195,195,195,4.459,7.829
100,0.000,167,167,167,4.870,7.418
101,0.000,164,164,164,5.171,7.938
102,0.000,152,152,152,5.829,8.158
103,0.000,91,91,91,6.103,7.884
104,0.000,97,97,97,7.089,8.432
105,0.000,143,143,143,8.048,7.610
106,0.000,137,137,137,8.596,7.253
107,0.000,146,146,146,9.007,7.007
108,0.000,80,80,80,10.048,6.733
109,0.000,137,137,137,9.308,6.842
110,0.000,152,152,152,9.527,6.705
111,0.000,143,143,143,9.829,6.623
112,0.000,120,120,120,9.938,6.733
113,0.000,97,97,97,10.322,7.610
114,0.000,126,126,126,9.363,7.637
115,0.000,152,152,152,9.692,10.651
116,0.000,140,140,140,10.267,10.158
117,0.000,161,161,161,10.432,9.801
118,0.000,128,128,128,10.514,9.363
119,0.000,143,143,143,10.295,8.459
120,0.000,186,186,186,10.267,8.158
121,0.000,137,137,137,10.788,8.568
122,0.000,120,120,120,8.568,6.130
123,0.000,47,47,47,7.801,5.363
124,0.000,71,71,71,7.637,5.445
125,0.000,88,88,88,7.034,5.692
126,0.000,99,99,99,6.021,5.308
127,0.000,134,134,134,5.966,4.705
128,0.000,134,134,134,6.404,4.404
129,0.000,158,158,158,6.705,3.719
130,0.000,120,120,120,6.130,2.541
131,0.000,183,183,183,6.897,2.897
132,0.000,149,149,149,7.253,2.514
133,0.000,164,164,164,6.760,2.240
134,0.000,158,158,158,4.130,5.500
135,0.000,161,161,161,4.870,5.226
136,0.000,171,171,171,4.733,4.760
137,0.000,164,164,164,2.432,4.568
138,0.000,180,180,180,3.034,3.911
139,0.000,134,134,134,2.568,2.075
140,0.000,149,149,149,7.993,0.568
141,0.000,171,171,171,8.185,2.295
142,0.000,28,28,28,8.842,2.021
143,0.000,167,167,167,8.870,1.308
144,0.000,117,117,117,9.993,1.829
145,0.000,155,155,155,9.363,2.596
146,0.000,146,146,146,9.390,3.390
147,0.000,140,140,140,8.349,4.596
148,0.000,128,128,128,8.158,4.295
149,0.000,174,174,174,7.664,3.993
150,0.000,177,177,177,8.514,3.801
151,0.000,174,174,174,8.459,3.171
152,0.000,155,155,155,9.062,4.705
153,0.000,158,158,158,9.144,4.514
154,0.000,158,158,158,9.336,4.267
155,0.000,161,161,161,9.527,3.993
156,0.000,146,146,146,9.747,3.856
157,0.000,192,192,192,10.103,3.747
158,0.000,158,158,158,10.377,3.637
159,0.000,152,152,152,11.336,4.075
160,0.000,117,117,117,11.281,3.829
161,0.000,155,155,155,11.116,3.418
162,0.000,140,140,140,11.116,3.171
163,0.000,149,149,149,11.144,2.897
164,0.000,152,152,152,11.144,2.596
165,0.000,171,171,171,11.144,2.349
166,0.000,140,140,140,11.171,2.021
167,0.000,183,183,183,10.897,1.993
168,0.000,158,158,158,10.678,1.966
169,0.000,167,167,167,10.486,1.966
170,0.000,167,167,167,10.568,2.404
171,0.000,114,114,114,11.226,0.842
172,0.000,158,158,158,10.349,1.226
173,0.000,167,167,167,10.733,0.788
174,0.000,174,174,174,10.952,0.459
175,0.000,152,152,152,11.089,0.212
176,0.000,195,195,195,11.445,0.158
177,0.000,77,77,77,12.021,1.719
178,0.000,158,158,158,12.486,1.610
179,0.000,149,149,149,12.760,1.473
180,0.000,171,171,171,12.979,1.336
181,0.000,152,152,152,13.089,1.089
182,0.000,146,146,146,13.308,0.842
183,0.000,161,161,161,13.555,0.623
184,0.000,167,167,167,13.829,0.432
185,0.000,126,126,126,14.130,0.185
186,0.000,99,99,99,14.733,0.815
187,0.000,82,82,82,12.432,3.171
188,0.000,105,105,105,12.541,3.390
189,0.000,55,55,55,12.705,3.418
190,0.000,71,71,71,13.007,3.473
191,0.000,161,161,161,12.295,3.966
192,0.000,120,120,120,11.884,4.925
193,0.000,117,117,117,12.596,6.596
194,0.000,71,71,71,13.582,6.760
195,0.000,117,117,117,13.555,5.692
196,0.000,131,131,131,14.295,4.733
197,0.000,105,105,105,15.801,5.390
198,0.000,128,128,128,13.062,3.966
199,0.000,189,189,189,13.829,3.253
200,0.000,155,155,155,14.623,2.979
201,0.000,146,146,146,15.034,2.952
202,0.000,167,167,167,14.925,2.130
203,0.000,102,102,102,16.596,1.993
204,0.000,164,164,164,15.582,0.952
205,0.000,164,164,164,16.075,0.788
206,0.000,152,152,152,15.911,0.349
207,0.000,152,152,152,15.664,0.158
208,0.000,155,155,155,16.514,0.377
209,0.000,123,123,123,17.445,2.130
210,0.000,186,186,186,16.870,1.610
211,0.000,158,158,158,17.281,1.610
212,0.000,149,149,149,17.527,1.336
213,0.000,158,158,158,18.048,0.623
214,0.000,155,155,155,18.322,0.240
215,0.000,114,114,114,20.568,0.404
216,0.000,189,189,189,20.651,0.158
217,0.000,186,186,186,19.747,0.158
218,0.000,164,164,164,19.253,0.596
219,0.000,88,88,88,19.007,1.445
220,0.000,155,155,155,18.377,2.514
221,0.000,167,167,167,16.486,3.363
222,0.000,128,128,128,16.733,4.240
223,0.000,177,177,177,15.062,4.678
224,0.000,149,149,149,15.363,4.623
225,0.000,137,137,137,16.952,2.514
226,0.000,164,164,164,17.089,2.815
227,0.000,167,167,167,17.336,3.226
228,0.000,155,155,155,17.445,3.390
229,0.000,158,158,158,17.856,3.390
230,0.000,171,171,171,17.966,3.747
231,0.000,158,158,158,18.212,3.911
232,0.000,120,120,120,17.089,5.664
233,0.000,174,174,174,16.760,5.199
234,0.000,155,155,155,17.582,6.130
235,0.000,167,167,167,17.911,5.938
236,0.000,174,174,174,18.075,5.692
237,0.000,52,52,52,18.185,4.897
238,0.000,183,183,183,18.404,4.596
239,0.000,167,167,167,18.623,4.349
240,0.000,123,123,123,18.897,3.938
241,0.000,146,146,146,19.171,3.664
242,0.000,155,155,155,19.801,2.979
243,0.000,171,171,171,20.322,2.870
244,0.000,167,167,167,20.349,8.021
245,0.000,161,161,161,20.158,7.938
246,0.000,123,123,123,19.911,7.610
247,0.000,143,143,143,19.692,7.336
248,0.000,152,152,152,19.308,7.199
249,0.000,143,143,143,19.253,6.952
250,0.000,102,102,102,19.144,6.760
251,0.000,71,71,71,19.062,6.322
252,0.000,82,82,82,19.336,5.445
253,0.000,134,134,134,19.692,5.363
254,0.000,164,164,164,20.158,5.199
255,0.000,189,189,189,20.322,4.979
256,0.000,155,155,155,20.623,4.651
257,0.000,143,143,143,20.623,6.486
258,0.000,161,161,161,20.075,6.870
259,0.000,123,123,123,20.295,13.089
260,0.000,155,155,155,19.144,12.705
261,0.000,171,171,171,19.966,12.048
262,0.000,149,149,149,20.021,11.719
263,0.000,152,152,152,19.938,11.445
264,0.000,155,155,155,20.021,11.171
265,0.000,134,134,134,20.021,10.788
266,0.000,97,97,97,20.103,10.267
267,0.000,131,131,131,15.911,13.555
268,0.000,143,143,143,16.212,12.514
269,0.000,134,134,134,13.363,13.911
270,0.000,149,149,149,14.459,13.774
271,0.000,149,149,149,14.048,13.144
272,0.000,149,149,149,13.747,12.842
273,0.000,167,167,167,14.240,12.760
274,0.000,108,108,108,14.486,12.432
275,0.000,66,66,66,13.747,12.158
276,0.000,158,158,158,13.171,12.377
277,0.000,158,158,158,12.651,12.596
278,0.000,117,117,117,14.240,11.500
279,0.000,164,164,164,14.404,10.979
280,0.000,155,155,155,14.404,10.705
281,0.000,140,140,140,14.349,10.185
282,0.000,143,143,143,11.527,11.911
283,0.000,171,171,171,11.993,11.747
284,0.000,161,161,161,12.568,11.582
285,0.000,82,82,82,12.349,10.568
286,0.000,58,58,58,12.486,9.336
287,0.000,174,174,174,13.801,10.240
288,0.000,186,186,186,13.555,10.130
289,0.000,140,140,140,13.390,9.938
290,0.000,134,134,134,13.226,9.801
291,0.000,131,131,131,13.226,9.500
292,0.000,137,137,137,13.555,9.363
293,0.000,114,114,114,13.692,9.253
294,0.000,149,149,149,14.322,9.829
295,0.000,171,171,171,14.760,9.719
296,0.000,167,167,167,14.870,9.610
297,0.000,171,171,171,15.116,9.363
298,0.000,149,149,149,15.308,9.116
299,0.000,123,123,123,15.281,9.007
300,0.000,102,102,102,15.281,8.678
301,0.000,146,146,146,12.733,9.253
302,0.000,158,158,158,13.199,9.089
303,0.000,180,180,180,13.582,8.897
304,0.000,167,167,167,13.966,8.705
305,0.000,177,177,177,14.486,8.596
306,0.000,171,171,171,15.582,8.295
307,0.000,152,152,152,15.774,8.021
308,0.000,149,149,149,15.856,7.884
309,0.000,140,140,140,15.747,7.664
310,0.000,167,167,167,15.527,7.473
311,0.000,114,114,114,15.500,7.226
312,0.000,171,171,171,15.308,7.034
313,0.000,137,137,137,15.253,6.815
314,0.000,152,152,152,15.336,6.678
315,0.000,152,152,152,15.692,6.596
316,0.000,155,155,155,16.048,6.815
317,0.000,158,158,158,16.596,7.007
318,0.000,134,134,134,16.788,7.226
319,0.000,111,111,111,17.034,7.473
320,0.000,85,85,85,17.171,7.884
321,0.000,131,131,131,17.281,8.432
322,0.000,161,161,161,17.116,8.596
323,0.000,177,177,177,16.925,8.760
324,0.000,186,186,186,16.760,8.897
325,0.000,161,161,161,16.459,8.842
326,0.000,167,167,167,16.103,8.979
327,0.000,180,180,180,15.911,9.144
328,0.000,149,149,149,12.760,7.582
329,0.000,161,161,161,12.514,8.404
330,0.000,140,140,140,15.856,10.349
331,0.000,183,183,183,16.349,11.390
332,0.000,143,143,143,1.966,3.281
333,0.000,167,167,167,1.664,10.103
334,0.000,164,164,164,1.774,9.747
335,0.000,143,143,143,1.801,9.473
336,0.000,171,171,171,3.582,10.568
337,0.000,140,140,140,12.267,13.418
338,0.000,167,167,167,12.623,13.390
339,0.000,152,152,152,12.459,13.089
